# File: GCAMDATA_FAOSTAT_ForExportPrice_214Regs_Roundwood_1973to2020.csv
# Title: FAO forests export qunatity and export value by country_year
# Units: Export Quantity in m3; Export Value in 1000 US$
# Description:  Data is generated by gcamdata-FAOSTAT for deriving export prices
# Data source: FAOSTAT (domain:FO FAO.udpate:2021-12-16T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciccicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,element_code,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
13,Bahrain,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,208,208,208,208,256,512,504,504,504,482
13,Bahrain,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,225,239,239,239,239,293,332,318,318,318,250
13,Bahrain,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,28,28,0,0,0,0,0,0,2,5,481,481,534,262,284,288,140,557,121,115,2664,5645,942,1307,1718,203
13,Bahrain,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,12,12,0,0,0,0,0,0,2,3,78,78,129,237,324,354,336,582,243,329,2881,1671,649,379,524,255
16,Bangladesh,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,167,167,33,0,1100,1100,1100,1100,0,0,25,3988,3988,82,82,108,108,178,122,59,59,107,215,26,43,0,8
16,Bangladesh,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,228,228,31,0,509,509,509,509,0,0,2,1204,1204,45,45,75,75,316,97,86,86,73,131,17,18,0,28
16,Bangladesh,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0
16,Bangladesh,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0
16,Bangladesh,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,103,103,103,103,7,6,6,6
16,Bangladesh,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,112,112,112,112,4,3,3,3
16,Bangladesh,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,332,332,332,332,1767,2951,1745,796,1055,256,333,1536,1941,1950,2002,1861,4623
16,Bangladesh,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,80,80,643,1256,745,489,491,128,174,887,1212,1139,1008,959,960
14,Barbados,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,31,31,0,0,0,0,0,0,19,93,456,456,5,22,100,25,24,24,12,20,9,26,11,37,24,250
14,Barbados,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,24,0,0,0,0,0,0,16,79,114,114,12,56,130,35,155,155,21,34,19,11,5,118,16,134
14,Barbados,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0
14,Barbados,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3,0,0,1,0
14,Barbados,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,13,13,288,25,25,23,23,10,10,10,10,10,10
14,Barbados,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,33,33,180,49,49,49,49,16,16,16,16,16,16
14,Barbados,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,43,48,48,56,150,45,3757,3746,3746,157,22,33,24,379,374,470,717
14,Barbados,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,24,25,25,29,123,46,3148,3140,3140,133,47,37,24,114,90,166,214
57,Belarus,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59686,149372,120900,142800,152207,94000,94000,672800,711400,669100,914200,1196900,1196900,1196900,1196900,1196900,280520,336712,467655,607000,732000,852000,1449000,1217686,1606600,2383100,3425154,4079100
57,Belarus,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12795,24521,22811,24413,18697,7520,22811,60588,65601,58484,74881,120717,120717,120717,120717,120717,49350,41365,63541,93740,102433,125207,173888,146195,180422,277011,456582,480146
57,Belarus,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,700,0,0,0,4600,4100,8700,2200,1900,2400,2400,2400,2400,2400,2400,834,1238,1000,1200,1950,4051,7838,6670,9100,9926,16200
57,Belarus,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,201,0,0,0,1264,691,933,601,521,601,601,601,601,601,601,272,539,443,673,1083,1478,1759,2173,3177,3630,3172
57,Belarus,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,1000,1000,800,500,1199,100,100,0,300,100,100,100,100,100,100,100,119,135,11,0,219,56,0,2,21001,115023
57,Belarus,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,7,302,302,445,259,487,181,70,0,116,3,3,3,3,3,3,3,4,12,13,0,237,15,0,1,14229,53615
57,Belarus,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7267,19464,40200,53700,146500,377200,243800,246900,354500,320900,357700,356900,356900,356900,356900,356900,356900,339163,369435,372540,400430,693470,894186,1258756,2356209,3129180,3097863,3086976
57,Belarus,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,5169,8972,10218,23116,52733,52377,45435,49741,51938,55899,70542,70542,70542,70542,70542,70542,133584,104105,116710,128834,205462,260004,258512,379053,539755,603851,529217
255,Belgium,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025000,977320,1064689,1084175,1266143,1425000,1065000,2002207,1958459,1127751,1293708,1386474,1358450,1283000,1307000,1414000,1333489,1413983,1298385,1248000
255,Belgium,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320250,262321,274810,323925,411756,417131,390544,660041,578778,410221,438530,541640,512797,510664,542867,509623,565878,579976,664887,640095
255,Belgium,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,21470,27368,29715,19178,13820,22000,32000,24000,19321,22992,25293,17050,10870,10491,7970,11918,11250,11518,16844
255,Belgium,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48420,40411,48400,45836,40196,33582,54086,43856,31916,21828,23893,23395,15093,10954,17646,13165,20285,19722,22151,22251
255,Belgium,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719000,728440,694563,623603,724443,726183,1080293,1479719,1189641,996635,1112541,825223,809240,843970,847333,781382,798479,797845,750313,641910
255,Belgium,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442883,354528,302879,298578,369634,393578,647108,883102,892775,553840,756332,608141,595395,612245,568736,512565,475094,483726,535164,399196
255,Belgium,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736000,2730980,2865280,2764363,2755373,2571000,3067000,2762000,2380000,1780610,2016474,1959069,1836534,1810165,2454323,2213326,2383909,2377373,2420513,2475015
255,Belgium,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633271,708612,743149,847487,984420,1000894,1215873,1697090,1625969,1024190,1043426,1126555,980286,981230,1245086,1063736,1055006,1156234,1225303,1103003
15,Belgium-Luxembourg,1872,Sawnwood,Export Quantity,5916,m3,151100,103900,154700,168300,142300,173200,201300,229200,242600,270600,312200,316800,275600,257200,304400,337800,411800,483600,399900,556446,509800,612500,497200,415600,470700,471000,1048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Belgium-Luxembourg,1872,Sawnwood,Export Value,5922,USD,17931,16254,24364,30931,31450,43603,57691,70248,72996,79446,67379,64144,55513,73572,93381,97874,106874,112674,147496,178851,156218,199287,199019,197781,179856,180000,292714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Belgium-Luxembourg,1634,Veneer sheets,Export Quantity,5916,m3,20300,15000,12700,20300,26300,34500,38100,37700,30000,30000,35200,41300,36000,34800,33100,35500,38000,20000,37200,24114,27400,35200,22200,34800,31600,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Belgium-Luxembourg,1634,Veneer sheets,Export Value,5922,USD,11964,12470,10185,16245,22828,32899,42298,50097,40000,40000,35668,36360,34047,41026,45734,50000,53000,43018,51326,56219,43793,58546,62451,66744,54491,67000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Belgium-Luxembourg,1875,Wood pulp,Export Quantity,5910,m3,164100,139100,69900,134500,137200,156000,152000,143400,138100,138100,140300,153700,153400,157000,180900,195500,197800,205100,215800,252725,116264,118084,142800,175900,186500,186500,458000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Belgium-Luxembourg,1875,Wood pulp,Export Value,5922,USD,31487,42533,29092,50047,45937,48313,60084,68478,66528,66528,50045,65928,53487,66980,100965,123845,142484,132302,120804,129022,43747,57795,113665,83946,86678,86678,210459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Belgium-Luxembourg,1873,Wood-based panels,Export Quantity,5916,m3,1274546,1328402,1183508,1317346,1256154,1301045,1345200,1322300,1192000,1193000,1191400,1250300,1318900,1425200,1591000,1632000,1766300,2040000,2058600,1935689,2167315,2061379,2008500,1979500,2348700,2775600,2870200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Belgium-Luxembourg,1873,Wood-based panels,Export Value,5922,USD,103287,119863,128625,152698,162988,183601,221680,270845,248900,246150,186969,176084,181490,262916,345098,363500,395000,477692,487177,492524,448688,489239,572106,528629,534604,644928,730844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Belize,1872,Sawnwood,Export Quantity,5916,m3,11000,10600,10600,4500,4500,3800,5500,4500,3500,4800,4100,2700,1600,800,6400,2300,3800,3800,8300,11070,2641,10431,4600,3700,3700,5456,7067,8159,3900,3116,2843,5373,5373,1929,376,1493,757,1816,2104,4845,2000,2380,3651,3277,4389,2518,3199
23,Belize,1872,Sawnwood,Export Value,5922,USD,1116,2452,2452,985,985,860,1394,1175,1190,1634,1341,988,444,177,2113,810,1069,1069,2965,3138,671,3767,1926,1363,1363,2479,2295,2935,1643,1041,2632,1609,1609,1542,1632,2014,1154,3361,3501,6062,3562,3271,3734,3342,3470,2166,1873
23,Belize,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,67,682,682,682,395,1048,1048,485,343,343,343,343,343,343,55,21,1,210,103,27,0
23,Belize,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,26,129,129,129,129,826,826,1046,714,714,714,714,714,714,151,8,11,44,23,58,0
23,Belize,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,1887,1868,604,1534,1943,793,793,1005,209,104,4,4,4,4,4,774,774,774,24,724,91
23,Belize,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,961,1079,312,681,866,329,329,480,122,53,3,3,3,3,3,477,477,477,15,570,69
23,Belize,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,628,226,226,64,95,2807,2305,85,71,102,102,363,570,801,316,186,174,196,168,2978,2173,2048,346,620,806
23,Belize,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,304,86,86,55,78,1248,1432,66,30,33,33,136,360,400,340,190,177,189,200,2725,2405,2321,227,393,473
53,Benin,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,259,988,1563,1900,2361,1400,1300,2027,2294,2246,2082,5241,5241,6412,5646,8419,6489,12090,23894,21776,45065,59249,37172,21745,26975,37815,78086
53,Benin,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,243,720,771,1030,1727,708,674,1004,1003,942,1519,1574,1574,2848,3574,4679,3003,5426,11778,12859,25408,41525,26792,14082,18965,18907,24463
53,Benin,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,304,304,304,304,6,6,6,6,6,6,6,6,25,1,1,31,0,181,0,0,0
53,Benin,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,132,132,132,2,2,2,2,2,2,2,2,22,1,1,13,0,30,0,0,0
53,Benin,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Benin,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
53,Benin,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,46,9,133,415,71,54,46,78,52,2,185
53,Benin,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,3,44,36,19,29,22,31,35,1,42
18,Bhutan,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,1700,1700,1700,1700,1700,1700,1700,400,400,400,400,1700,33700,32000,0,0,140,140,140,140,140,140,140,0,0,21,34,34,34,24,24,24,56,56,56,56,33,0,0,0,0,0
18,Bhutan,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,284,284,284,284,284,284,284,69,69,69,69,284,5675,5389,0,0,24,24,24,24,24,24,24,0,0,4,8,8,8,9,9,9,45,45,45,45,37,0,0,0,0,0
18,Bhutan,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,358,358,358,53,53,53,5,23,3,27,22,0,0,0,0,0
18,Bhutan,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,282,282,282,46,46,46,10,20,28,97,9,0,0,0,0,0
18,Bhutan,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,97,97,97,97
18,Bhutan,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,55,55,55,55
18,Bhutan,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,7044,9044,10000,855,0,0,0,0,0,18,18,42,42,42,6053,22646,22646,22646,14762,14762,14762,13619,6083,6059,3646,3832,1103,1175,1241,2002,7019
18,Bhutan,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,4010,4812,5092,380,0,0,0,0,0,4,4,5,5,5,1639,3877,3877,3877,6118,6118,6118,6335,4211,5156,4610,4776,975,579,1510,1991,2457
19,Bolivia (Plurinational State of),1872,Sawnwood,Export Quantity,5916,m3,49800,66700,47600,47600,52700,47500,86000,90700,42800,52800,23800,23800,23800,54100,56900,36500,98000,98500,116500,143364,126900,162900,139500,147400,148000,84200,42000,43100,42784,33612,42598,54078,59612,111547,185975,156854,225237,139550,217056,88297,37822,48801,21792,32654,60368,53331,41190
19,Bolivia (Plurinational State of),1872,Sawnwood,Export Value,5922,USD,4860,10917,22000,22000,9325,9667,18000,19000,9800,12150,5500,5500,4349,12841,22901,12000,33184,36425,41815,47133,49704,74620,67131,69295,68962,45738,22223,24275,20951,20308,24196,26900,30465,52838,56139,58045,52757,55880,48085,18738,27655,29345,13050,11570,12518,24324,19988
19,Bolivia (Plurinational State of),1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,7400,7700,1900,2200,1300,900,0,0,100,200,600,1000,1000,600,600,1500,500,500,60,500,800,1000,1300,2300,2000,882,1178,1067,1307,1194,2343,2988,2140,2422,1858,1848,1637,2807,2618,1613,1404,1444,975
19,Bolivia (Plurinational State of),1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,3727,3240,800,950,560,390,0,0,43,112,221,450,900,540,590,1404,448,419,74,1120,1540,1671,2538,2856,2058,2453,1997,2406,3220,3435,6505,9607,6892,8886,7459,8141,8102,13630,12471,8369,8646,5720,3960
19,Bolivia (Plurinational State of),1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,1500,0,100,1400,1900,2700,3500,1100,1000,1100,500,800,2800,3500,5400,3300,1258,600,1900,1300,200,300,0,0,0,8,9124,11417,13478,20383,19380,28821,19703,9246,15867,9498,3378,3294,2474,2475,3025,4256,6133,6688
19,Bolivia (Plurinational State of),1873,Wood-based panels,Export Value,5922,USD,0,0,0,409,0,28,350,500,950,1200,380,380,380,310,547,2500,2059,2524,2342,967,549,1747,1500,190,226,0,0,0,13,1210,1899,2795,5873,6233,10897,11475,4938,7402,4597,1731,1724,1526,1231,1412,1789,2438,2668
80,Bosnia and Herzegovina,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15007,6208,1079,1079,1079,255000,151000,226460,226460,226460,226460,226460,1174568,931727,931727,976755,909940,629140,674390,789000,762000,743000,899000,936090,951530,983120,942570,845120
80,Bosnia and Herzegovina,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184,1549,266,266,266,47352,57172,57172,57172,57172,57172,57172,184760,141483,141483,218679,215143,137237,142233,177455,159008,165058,197744,182391,193296,207558,218417,189738
80,Bosnia and Herzegovina,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,7800,10500,10500,10500,10500,10500,13925,13094,13094,14188,13130,8910,8630,8088,7000,7000,6150,6170,8470,7840,7100,5780
80,Bosnia and Herzegovina,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976,23,23,23,23,23,23,7880,7491,7491,13150,14766,9326,9097,8370,6481,7033,7241,7725,11586,10809,10846,9543
80,Bosnia and Herzegovina,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,24,32,44,44,44,44,44,0,0,0,50,0,0,74,0,0,0,110,0,10,0,24,20
80,Bosnia and Herzegovina,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,54,0,0,0,48,0,7,0,22,19
80,Bosnia and Herzegovina,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3879,73,430,430,430,2398,3910,4802,4802,4802,4802,4802,13593,12364,12364,8837,2070,8050,8910,12138,3800,15395,19670,19710,22230,22810,18870,17790
80,Bosnia and Herzegovina,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,38,50,50,50,1503,132,178,178,178,178,178,8507,7966,7966,7580,1531,4934,5842,9413,2289,11272,14833,13694,15545,16685,14719,14984
20,Botswana,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,115,154,26,76,5,246,40,172,133,35
20,Botswana,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,16,38,15,42,7,58,5,48,45,26
20,Botswana,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,2,0,0,3,13,3,1
20,Botswana,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,1,0,1,2,19,3,1
20,Botswana,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,10,185,18,25,57,42,71,202,58
20,Botswana,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,68,39,190,24,74,100,94,26,101,42
21,Brazil,1872,Sawnwood,Export Quantity,5916,m3,1055000,711500,500400,438900,596900,568400,827500,809000,736700,523700,573000,525900,492900,455200,552200,651700,561600,508600,507200,718521,1017187,1404900,1928000,1449000,1587000,1589000,2174000,2464000,2520000,2915000,3374176,3657000,3648365,3167000,3167000,2121000,1394137,1153905,1325139,1221782,1208056,1498854,1658930,2094297,2632880,3472041,3127398
21,Brazil,1872,Sawnwood,Export Value,5922,USD,128120,127035,90225,70546,121268,104440,207988,211472,210405,139856,178815,142981,121773,119712,189299,202072,147721,147247,168985,212771,280375,449620,518169,344746,411000,409910,497408,490194,512163,548941,645884,836367,882712,846314,922500,679549,398922,418076,408696,351757,353428,425333,454672,537187,661554,771564,689089
21,Brazil,1634,Veneer sheets,Export Quantity,5916,m3,57000,38600,41600,49200,48900,46800,35900,39800,42500,46800,53900,52000,51900,49600,46600,55700,49800,52900,51000,63515,84500,118700,195600,128000,167000,105000,80000,83500,62200,67000,114000,131822,233680,207000,308000,120000,32970,42000,69225,55386,60099,78556,49041,55409,77298,119672,111251
21,Brazil,1634,Veneer sheets,Export Value,5922,USD,31485,23134,24470,24497,24645,24682,28466,34249,32881,29360,30738,33329,34293,31730,32537,40857,32688,34016,30850,38529,49430,63640,85819,74097,96772,63903,27244,62786,36726,47827,41000,57080,68479,69560,88232,55978,25571,30290,36091,34427,30081,34852,33209,26422,31368,47688,34481
21,Brazil,1875,Wood pulp,Export Quantity,5910,m3,193800,133700,153200,140600,94600,267900,582400,890400,951000,824600,986100,975600,927700,879500,814300,1061800,999700,1033400,1375000,1677922,2042931,2077473,1985505,2245800,2502700,2802932,3109050,3010211,3349380,3416263,4565740,4987314,5545236,6238041,6571259,7203020,8585845,8793019,8879788,8911538,9848335,11028410,11970252,13523520,13841746,15190432,15500753
21,Brazil,1875,Wood pulp,Export Value,5922,USD,23491,36756,30503,26656,19487,57468,181266,364211,365531,278504,310744,396412,278043,322703,397696,625312,683962,595960,588100,743545,718843,854702,1063693,1003813,1022907,1048898,1241052,1601476,1251299,1158563,1743556,1721854,2033622,2478516,3012126,3901135,3308862,4750531,4984848,4700438,5179426,5290776,5591136,5571500,6345201,8272114,7599040
21,Brazil,1873,Wood-based panels,Export Quantity,5916,m3,134200,136300,143400,158800,187700,253500,276000,283900,331000,273400,341700,401200,404000,427400,417600,606400,591700,563200,542500,718675,1012096,1104204,1014700,927300,954300,840000,1388000,1615683,1840906,2330602,2947400,3838664,4403549,3403240,3022062,2435481,1724083,1644909,1450037,1663666,1593440,1826000,2276431,3101160,3584012,4558934,4195738
