# File: MARKAL_nonghg_indenergy_tech_coeff_USA_dhl.csv
# Title: Industrial fuel use emission factors
# Source: Dan Loughlin (EPA)'s calculations based on GREET 2014 and market shares estimated using the EPA US nine-region MARKAL database: Database documentation Office of Research and Development. U.S. Environmental Protection Agency; 2013. No.: EPA 600/B-13/203. Available at:http://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=278925&CFID=36235307&CFTOKEN=34660040&jsessionid=cc308791e9d5b702ad59412787521533d523
# EFs for NOx SO2 PM10 PM2.5 NMVOC CO BC and OC
# Units: Tg/EJ
# Column types: ccccicn
# ----------
region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coeff
AK,industrial fuel use,gas,gas cogen,2015,NMVOC,0.003812039
AK,industrial fuel use,gas,gas cogen,2020,NMVOC,0.004054532
AK,industrial fuel use,gas,gas cogen,2025,NMVOC,0.004297663
AK,industrial fuel use,gas,gas cogen,2030,NMVOC,0.004688212
AK,industrial fuel use,gas,gas cogen,2035,NMVOC,0.004650156
AK,industrial fuel use,gas,gas cogen,2040,NMVOC,0.004729708
AK,industrial fuel use,gas,gas cogen,2045,NMVOC,0.004728891
AK,industrial fuel use,gas,gas cogen,2050,NMVOC,0.004633002
AK,industrial fuel use,gas,gas cogen,2055,NMVOC,0.004483217
AK,industrial fuel use,liquid fuels,liquid fuels,2005,NMVOC,0.001726019
AK,industrial fuel use,liquid fuels,liquid fuels,2010,NMVOC,0.011472999
AK,industrial fuel use,liquid fuels,liquid fuels,2015,NMVOC,0.012506495
AK,industrial fuel use,liquid fuels,liquid fuels,2020,NMVOC,0.012545185
AK,industrial fuel use,liquid fuels,liquid fuels,2025,NMVOC,0.013082297
AK,industrial fuel use,liquid fuels,liquid fuels,2030,NMVOC,0.016859828
AK,industrial fuel use,liquid fuels,liquid fuels,2035,NMVOC,0.014760306
AK,industrial fuel use,liquid fuels,liquid fuels,2040,NMVOC,0.015497545
AK,industrial fuel use,liquid fuels,liquid fuels,2045,NMVOC,0.01553296
AK,industrial fuel use,liquid fuels,liquid fuels,2050,NMVOC,0.016239456
AK,industrial fuel use,liquid fuels,liquid fuels,2055,NMVOC,0.015889672
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2005,NMVOC,0.001726019
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2010,NMVOC,1.15E-02
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2015,NMVOC,0.012506495
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2020,NMVOC,1.25E-02
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2025,NMVOC,0.013082297
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2030,NMVOC,0.016859828
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2035,NMVOC,0.014760306
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2040,NMVOC,0.015497545
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2045,NMVOC,0.01553296
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2050,NMVOC,0.016239456
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2055,NMVOC,0.015889672
AK,industrial fuel use,biomass,biomass,2005,NMVOC,0.004415816
AK,industrial fuel use,biomass,biomass,2010,NMVOC,0.003704366
AK,industrial fuel use,biomass,biomass,2015,NMVOC,0.003143825
AK,industrial fuel use,biomass,biomass,2020,NMVOC,0.002795915
AK,industrial fuel use,biomass,biomass,2025,NMVOC,0.002483014
AK,industrial fuel use,biomass,biomass,2030,NMVOC,0.002281614
AK,industrial fuel use,biomass,biomass,2035,NMVOC,0.002154045
AK,industrial fuel use,biomass,biomass,2040,NMVOC,0.002067873
AK,industrial fuel use,biomass,biomass,2045,NMVOC,0.001921337
AK,industrial fuel use,biomass,biomass,2050,NMVOC,0.001843484
AK,industrial fuel use,biomass,biomass,2055,NMVOC,0.001699328
AK,industrial fuel use,biomass,biomass cogen,2005,NMVOC,0.004415816
AK,industrial fuel use,biomass,biomass cogen,2010,NMVOC,0.003704366
AK,industrial fuel use,biomass,biomass cogen,2015,NMVOC,0.003143825
AK,industrial fuel use,biomass,biomass cogen,2020,NMVOC,0.002795915
AK,industrial fuel use,biomass,biomass cogen,2025,NMVOC,0.002483014
AK,industrial fuel use,biomass,biomass cogen,2030,NMVOC,0.002281614
AK,industrial fuel use,biomass,biomass cogen,2035,NMVOC,0.002154045
AK,industrial fuel use,biomass,biomass cogen,2040,NMVOC,0.002067873
AK,industrial fuel use,biomass,biomass cogen,2045,NMVOC,0.001921337
AK,industrial fuel use,biomass,biomass cogen,2050,NMVOC,0.001843484
AK,industrial fuel use,biomass,biomass cogen,2055,NMVOC,0.001699328
AK,industrial fuel use,coal,coal,2005,CO,0.069434106
AK,industrial fuel use,coal,coal,2010,CO,0.07723114
AK,industrial fuel use,coal,coal,2015,CO,0.068281575
AK,industrial fuel use,coal,coal,2020,CO,0.063753622
AK,industrial fuel use,coal,coal,2025,CO,0.065761399
AK,industrial fuel use,coal,coal,2030,CO,0.067959367
AK,industrial fuel use,coal,coal,2035,CO,0.069173462
AK,industrial fuel use,coal,coal,2040,CO,0.070202866
AK,industrial fuel use,coal,coal,2045,CO,0.071098148
AK,industrial fuel use,coal,coal,2050,CO,0.072063393
AK,industrial fuel use,coal,coal,2055,CO,0.072511454
AK,industrial fuel use,coal,coal cogen,2005,CO,0.069434106
AK,industrial fuel use,coal,coal cogen,2010,CO,0.07723114
AK,industrial fuel use,coal,coal cogen,2015,CO,0.068281575
AK,industrial fuel use,coal,coal cogen,2020,CO,0.063753622
AK,industrial fuel use,coal,coal cogen,2025,CO,6.58E-02
AK,industrial fuel use,coal,coal cogen,2030,CO,0.067959367
AK,industrial fuel use,coal,coal cogen,2035,CO,0.069173462
AK,industrial fuel use,coal,coal cogen,2040,CO,0.070202866
AK,industrial fuel use,coal,coal cogen,2045,CO,0.071098148
AK,industrial fuel use,coal,coal cogen,2050,CO,0.072063393
AK,industrial fuel use,coal,coal cogen,2055,CO,0.072511454
AK,industrial fuel use,gas,gas,2005,CO,0.054958784
AK,industrial fuel use,gas,gas,2010,CO,0.041119779
AK,industrial fuel use,gas,gas,2015,CO,0.037376927
AK,industrial fuel use,gas,gas,2020,CO,0.042196984
AK,industrial fuel use,gas,gas,2025,CO,0.046340259
AK,industrial fuel use,gas,gas,2030,CO,0.051044751
AK,industrial fuel use,gas,gas,2035,CO,0.048377476
AK,industrial fuel use,gas,gas,2040,CO,0.04844371
AK,industrial fuel use,gas,gas,2045,CO,0.049325699
AK,industrial fuel use,gas,gas,2050,CO,0.048085677
AK,industrial fuel use,gas,gas,2055,CO,0.046506083
AK,industrial fuel use,gas,gas cogen,2005,CO,0.054958784
AK,industrial fuel use,gas,gas cogen,2010,CO,0.041119779
AK,industrial fuel use,gas,gas cogen,2015,CO,0.037376927
AK,industrial fuel use,gas,gas cogen,2020,CO,0.042196984
AK,industrial fuel use,gas,gas cogen,2025,CO,0.046340259
AK,industrial fuel use,gas,gas cogen,2030,CO,0.051044751
AK,industrial fuel use,gas,gas cogen,2035,CO,0.048377476
AK,industrial fuel use,gas,gas cogen,2040,CO,0.04844371
AK,industrial fuel use,gas,gas cogen,2045,CO,0.049325699
AK,industrial fuel use,gas,gas cogen,2050,CO,0.048085677
AK,industrial fuel use,gas,gas cogen,2055,CO,0.046506083
AK,industrial fuel use,liquid fuels,liquid fuels,2005,CO,0.015462851
AK,industrial fuel use,liquid fuels,liquid fuels,2010,CO,0.024191821
AK,industrial fuel use,liquid fuels,liquid fuels,2015,CO,0.024584604
AK,industrial fuel use,liquid fuels,liquid fuels,2020,CO,0.023362868
AK,industrial fuel use,liquid fuels,liquid fuels,2025,CO,0.023491603
AK,industrial fuel use,liquid fuels,liquid fuels,2030,CO,0.027388377
AK,industrial fuel use,liquid fuels,liquid fuels,2035,CO,0.025500105
AK,industrial fuel use,liquid fuels,liquid fuels,2040,CO,0.026154856
AK,industrial fuel use,liquid fuels,liquid fuels,2045,CO,0.024528906
AK,industrial fuel use,liquid fuels,liquid fuels,2050,CO,0.024906648
AK,industrial fuel use,liquid fuels,liquid fuels,2055,CO,0.024388799
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2005,CO,0.015462851
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2010,CO,0.024191821
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2015,CO,0.024584604
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2020,CO,0.023362868
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2025,CO,0.023491603
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2030,CO,0.027388377
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2035,CO,0.025500105
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2040,CO,0.026154856
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2045,CO,0.024528906
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2050,CO,0.024906648
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2055,CO,0.024388799
AK,industrial fuel use,biomass,biomass,2005,CO,9.52E-02
AK,industrial fuel use,biomass,biomass,2010,CO,0.080799551
AK,industrial fuel use,biomass,biomass,2015,CO,0.062054468
AK,industrial fuel use,biomass,biomass,2020,CO,0.078639321
AK,industrial fuel use,biomass,biomass,2025,CO,0.08416267
AK,industrial fuel use,biomass,biomass,2030,CO,0.08741265
AK,industrial fuel use,biomass,biomass,2035,CO,0.088904033
AK,industrial fuel use,biomass,biomass,2040,CO,0.090450699
AK,industrial fuel use,biomass,biomass,2045,CO,9.24E-02
AK,industrial fuel use,biomass,biomass,2050,CO,0.092996093
AK,industrial fuel use,biomass,biomass,2055,CO,0.091780286
AK,industrial fuel use,biomass,biomass cogen,2005,CO,0.095236799
AK,industrial fuel use,biomass,biomass cogen,2010,CO,0.080799551
AK,industrial fuel use,biomass,biomass cogen,2015,CO,0.062054468
AK,industrial fuel use,biomass,biomass cogen,2020,CO,0.078639321
AK,industrial fuel use,biomass,biomass cogen,2025,CO,0.08416267
AK,industrial fuel use,biomass,biomass cogen,2030,CO,0.08741265
AK,industrial fuel use,biomass,biomass cogen,2035,CO,0.088904033
AK,industrial fuel use,biomass,biomass cogen,2040,CO,0.090450699
AK,industrial fuel use,biomass,biomass cogen,2045,CO,0.092403004
AK,industrial fuel use,biomass,biomass cogen,2050,CO,0.092996093
AK,industrial fuel use,biomass,biomass cogen,2055,CO,0.091780286
AK,industrial fuel use,coal,coal,2005,CH4,0.008615911
AK,industrial fuel use,coal,coal,2010,CH4,0.007087118
AK,industrial fuel use,coal,coal,2015,CH4,0.007645512
AK,industrial fuel use,coal,coal,2020,CH4,0.007093206
AK,industrial fuel use,coal,coal,2025,CH4,0.007280827
AK,industrial fuel use,coal,coal,2030,CH4,0.007426545
AK,industrial fuel use,coal,coal,2035,CH4,0.007524098
AK,industrial fuel use,coal,coal,2040,CH4,0.007621441
AK,industrial fuel use,coal,coal,2045,CH4,0.007691307
AK,industrial fuel use,coal,coal,2050,CH4,0.007801358
AK,industrial fuel use,coal,coal,2055,CH4,0.007871907
AK,industrial fuel use,coal,coal cogen,2005,CH4,0.008615911
AK,industrial fuel use,coal,coal cogen,2010,CH4,0.007087118
AK,industrial fuel use,coal,coal cogen,2015,CH4,0.007645512
AK,industrial fuel use,coal,coal cogen,2020,CH4,0.007093206
AK,industrial fuel use,coal,coal cogen,2025,CH4,0.007280827
AK,industrial fuel use,coal,coal cogen,2030,CH4,0.007426545
AK,industrial fuel use,coal,coal cogen,2035,CH4,0.007524098
AK,industrial fuel use,coal,coal cogen,2040,CH4,0.007621441
AK,industrial fuel use,coal,coal cogen,2045,CH4,0.007691307
AK,industrial fuel use,coal,coal cogen,2050,CH4,0.007801358
AK,industrial fuel use,coal,coal cogen,2055,CH4,0.007871907
AK,industrial fuel use,gas,gas,2005,CH4,0.002575726
AK,industrial fuel use,gas,gas,2010,CH4,0.0036902
AK,industrial fuel use,gas,gas,2015,CH4,0.001847174
AK,industrial fuel use,gas,gas,2020,CH4,0.002575374
AK,industrial fuel use,gas,gas,2025,CH4,0.002470739
AK,industrial fuel use,gas,gas,2030,CH4,0.002514812
AK,industrial fuel use,gas,gas,2035,CH4,0.004402202
AK,industrial fuel use,gas,gas,2040,CH4,0.005194877
AK,industrial fuel use,gas,gas,2045,CH4,0.005264291
AK,industrial fuel use,gas,gas,2050,CH4,0.006086388
AK,industrial fuel use,gas,gas,2055,CH4,0.006850703
AK,industrial fuel use,gas,gas cogen,2005,CH4,0.002575726
AK,industrial fuel use,gas,gas cogen,2010,CH4,0.0036902
AK,industrial fuel use,gas,gas cogen,2015,CH4,0.001847174
AK,industrial fuel use,gas,gas cogen,2020,CH4,0.002575374
AK,industrial fuel use,gas,gas cogen,2025,CH4,2.47E-03
AK,industrial fuel use,gas,gas cogen,2030,CH4,0.002514812
AK,industrial fuel use,gas,gas cogen,2035,CH4,0.004402202
AK,industrial fuel use,gas,gas cogen,2040,CH4,0.005194877
AK,industrial fuel use,gas,gas cogen,2045,CH4,0.005264291
AK,industrial fuel use,gas,gas cogen,2050,CH4,0.006086388
AK,industrial fuel use,gas,gas cogen,2055,CH4,0.006850703
AK,industrial fuel use,liquid fuels,liquid fuels,2005,CH4,0.001323044
AK,industrial fuel use,liquid fuels,liquid fuels,2010,CH4,0.000967387
AK,industrial fuel use,liquid fuels,liquid fuels,2015,CH4,0.001713545
AK,industrial fuel use,liquid fuels,liquid fuels,2020,CH4,0.001374678
AK,industrial fuel use,liquid fuels,liquid fuels,2025,CH4,0.001364147
AK,industrial fuel use,liquid fuels,liquid fuels,2030,CH4,0.001335228
AK,industrial fuel use,liquid fuels,liquid fuels,2035,CH4,0.001432383
AK,industrial fuel use,liquid fuels,liquid fuels,2040,CH4,0.001529652
AK,industrial fuel use,liquid fuels,liquid fuels,2045,CH4,0.001449985
AK,industrial fuel use,liquid fuels,liquid fuels,2050,CH4,0.001526354
AK,industrial fuel use,liquid fuels,liquid fuels,2055,CH4,0.001833532
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2005,CH4,0.001323044
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2010,CH4,0.000967387
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2015,CH4,0.001713545
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2020,CH4,0.001374678
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2025,CH4,0.001364147
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2030,CH4,0.001335228
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2035,CH4,0.001432383
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2040,CH4,0.001529652
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2045,CH4,0.001449985
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2050,CH4,0.001526354
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2055,CH4,0.001833532
AK,industrial fuel use,biomass,biomass,2005,CH4,0.002700672
AK,industrial fuel use,biomass,biomass,2010,CH4,0.001787464
AK,industrial fuel use,biomass,biomass,2015,CH4,0.001418173
AK,industrial fuel use,biomass,biomass,2020,CH4,0.002060443
AK,industrial fuel use,biomass,biomass,2025,CH4,0.00241307
AK,industrial fuel use,biomass,biomass,2030,CH4,0.00263504
AK,industrial fuel use,biomass,biomass,2035,CH4,0.002794984
AK,industrial fuel use,biomass,biomass,2040,CH4,0.002914502
AK,industrial fuel use,biomass,biomass,2045,CH4,0.003036274
AK,industrial fuel use,biomass,biomass,2050,CH4,0.003088001
AK,industrial fuel use,biomass,biomass,2055,CH4,0.003067403
AK,industrial fuel use,biomass,biomass cogen,2005,CH4,0.002700672
AK,industrial fuel use,biomass,biomass cogen,2010,CH4,0.001787464
AK,industrial fuel use,biomass,biomass cogen,2015,CH4,0.001418173
AK,industrial fuel use,biomass,biomass cogen,2020,CH4,0.002060443
AK,industrial fuel use,biomass,biomass cogen,2025,CH4,0.00241307
AK,industrial fuel use,biomass,biomass cogen,2030,CH4,0.00263504
AK,industrial fuel use,biomass,biomass cogen,2035,CH4,0.002794984
AK,industrial fuel use,biomass,biomass cogen,2040,CH4,0.002914502
AK,industrial fuel use,biomass,biomass cogen,2045,CH4,0.003036274
AK,industrial fuel use,biomass,biomass cogen,2050,CH4,0.003088001
AK,industrial fuel use,biomass,biomass cogen,2055,CH4,0.003067403
AK,industrial fuel use,coal,coal,2005,N2O,0.002945881
AK,industrial fuel use,coal,coal,2010,N2O,0.004699422
AK,industrial fuel use,coal,coal,2015,N2O,0.003718249
AK,industrial fuel use,coal,coal,2020,N2O,0.003503987
AK,industrial fuel use,coal,coal,2025,N2O,0.003902448
AK,industrial fuel use,coal,coal,2030,N2O,0.005231917
AK,industrial fuel use,coal,coal,2035,N2O,0.005844861
AK,industrial fuel use,coal,coal,2040,N2O,0.006123209
AK,industrial fuel use,coal,coal,2045,N2O,0.006493024
AK,industrial fuel use,coal,coal,2050,N2O,0.00643187
AK,industrial fuel use,coal,coal,2055,N2O,0.006580646
AK,industrial fuel use,coal,coal cogen,2005,N2O,0.002945881
AK,industrial fuel use,coal,coal cogen,2010,N2O,0.004699422
AK,industrial fuel use,coal,coal cogen,2015,N2O,0.003718249
AK,industrial fuel use,coal,coal cogen,2020,N2O,0.003503987
AK,industrial fuel use,coal,coal cogen,2025,N2O,0.003902448
AK,industrial fuel use,coal,coal cogen,2030,N2O,0.005231917
AK,industrial fuel use,coal,coal cogen,2035,N2O,0.005844861
AK,industrial fuel use,coal,coal cogen,2040,N2O,0.006123209
AK,industrial fuel use,coal,coal cogen,2045,N2O,0.006493024
AK,industrial fuel use,coal,coal cogen,2050,N2O,0.00643187
AK,industrial fuel use,coal,coal cogen,2055,N2O,0.006580646
AK,industrial fuel use,gas,gas,2005,N2O,0.000509795
AK,industrial fuel use,gas,gas,2010,N2O,0.000459136
AK,industrial fuel use,gas,gas,2015,N2O,0.000457847
AK,industrial fuel use,gas,gas,2020,N2O,0.000469807
AK,industrial fuel use,gas,gas,2025,N2O,0.0004748
AK,industrial fuel use,gas,gas,2030,N2O,0.000493269
AK,industrial fuel use,gas,gas,2035,N2O,0.0005142
AK,industrial fuel use,gas,gas,2040,N2O,0.000525413
AK,industrial fuel use,gas,gas,2045,N2O,0.000530678
AK,industrial fuel use,gas,gas,2050,N2O,0.000534097
AK,industrial fuel use,gas,gas,2055,N2O,0.000535185
AK,industrial fuel use,gas,gas cogen,2005,N2O,0.000509795
AK,industrial fuel use,gas,gas cogen,2010,N2O,0.000459136
AK,industrial fuel use,gas,gas cogen,2015,N2O,0.000457847
AK,industrial fuel use,gas,gas cogen,2020,N2O,0.000469807
AK,industrial fuel use,gas,gas cogen,2025,N2O,0.0004748
AK,industrial fuel use,gas,gas cogen,2030,N2O,0.000493269
AK,industrial fuel use,gas,gas cogen,2035,N2O,0.0005142
AK,industrial fuel use,gas,gas cogen,2040,N2O,0.000525413
AK,industrial fuel use,gas,gas cogen,2045,N2O,0.000530678
AK,industrial fuel use,gas,gas cogen,2050,N2O,0.000534097
AK,industrial fuel use,gas,gas cogen,2055,N2O,0.000535185
AK,industrial fuel use,liquid fuels,liquid fuels,2005,N2O,0.001205361
AK,industrial fuel use,liquid fuels,liquid fuels,2010,N2O,0.00093169
AK,industrial fuel use,liquid fuels,liquid fuels,2015,N2O,0.001178062
AK,industrial fuel use,liquid fuels,liquid fuels,2020,N2O,0.001101739
AK,industrial fuel use,liquid fuels,liquid fuels,2025,N2O,0.001087631
AK,industrial fuel use,liquid fuels,liquid fuels,2030,N2O,0.001190799
AK,industrial fuel use,liquid fuels,liquid fuels,2035,N2O,0.001164964
AK,industrial fuel use,liquid fuels,liquid fuels,2040,N2O,0.001209273
AK,industrial fuel use,liquid fuels,liquid fuels,2045,N2O,0.001159988
AK,industrial fuel use,liquid fuels,liquid fuels,2050,N2O,0.001205016
AK,industrial fuel use,liquid fuels,liquid fuels,2055,N2O,0.00124116
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2005,N2O,0.001205361
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2010,N2O,0.00093169
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2015,N2O,0.001178062
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2020,N2O,0.001101739
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2025,N2O,0.001087631
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2030,N2O,0.001190799
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2035,N2O,0.001164964
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2040,N2O,0.001209273
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2045,N2O,0.001159988
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2050,N2O,0.001205016
AK,industrial fuel use,liquid fuels,liquid fuels cogen,2055,N2O,0.00124116
AK,industrial fuel use,biomass,biomass,2005,N2O,0.004132681
AK,industrial fuel use,biomass,biomass,2010,N2O,0.003463983
AK,industrial fuel use,biomass,biomass,2015,N2O,0.003601908
AK,industrial fuel use,biomass,biomass,2020,N2O,0.003722272
AK,industrial fuel use,biomass,biomass,2025,N2O,0.003702038
AK,industrial fuel use,biomass,biomass,2030,N2O,0.003641635
AK,industrial fuel use,biomass,biomass,2035,N2O,0.003573848
AK,industrial fuel use,biomass,biomass,2040,N2O,0.00352887
AK,industrial fuel use,biomass,biomass,2045,N2O,0.003523621
AK,industrial fuel use,biomass,biomass,2050,N2O,0.003493967
AK,industrial fuel use,biomass,biomass,2055,N2O,0.003484782
AK,industrial fuel use,biomass,biomass cogen,2005,N2O,0.004132681
AK,industrial fuel use,biomass,biomass cogen,2010,N2O,0.003463983
AK,industrial fuel use,biomass,biomass cogen,2015,N2O,0.003601908
AK,industrial fuel use,biomass,biomass cogen,2020,N2O,0.003722272
AK,industrial fuel use,biomass,biomass cogen,2025,N2O,0.003702038
AK,industrial fuel use,biomass,biomass cogen,2030,N2O,0.003641635
AK,industrial fuel use,biomass,biomass cogen,2035,N2O,0.003573848
AK,industrial fuel use,biomass,biomass cogen,2040,N2O,0.00352887
AK,industrial fuel use,biomass,biomass cogen,2045,N2O,0.003523621
AK,industrial fuel use,biomass,biomass cogen,2050,N2O,0.003493967
AK,industrial fuel use,biomass,biomass cogen,2055,N2O,0.003484782
AK,industrial fuel use,coal,coal,2005,BC,0.052178527
AK,industrial fuel use,coal,coal,2010,BC,0.054113893
AK,industrial fuel use,coal,coal,2015,BC,0.054816673
AK,industrial fuel use,coal,coal,2020,BC,0.051442317
AK,industrial fuel use,coal,coal,2025,BC,0.05280003
AK,industrial fuel use,coal,coal,2030,BC,0.054819383
AK,industrial fuel use,coal,coal,2035,BC,0.055934389
AK,industrial fuel use,coal,coal,2040,BC,0.056737391
AK,industrial fuel use,coal,coal,2045,BC,0.057341111
AK,industrial fuel use,coal,coal,2050,BC,0.057867944
AK,industrial fuel use,coal,coal,2055,BC,0.058307588
AK,industrial fuel use,coal,coal cogen,2005,BC,0.052178527
AK,industrial fuel use,coal,coal cogen,2010,BC,0.054113893
AK,industrial fuel use,coal,coal cogen,2015,BC,0.054816673
AK,industrial fuel use,coal,coal cogen,2020,BC,0.051442317
AK,industrial fuel use,coal,coal cogen,2025,BC,0.05280003
AK,industrial fuel use,coal,coal cogen,2030,BC,0.054819383
AK,industrial fuel use,coal,coal cogen,2035,BC,0.055934389
AK,industrial fuel use,coal,coal cogen,2040,BC,0.056737391
