# File: Water_footprint_m3.csv
# Title: Average annual water consumption
# Units: m3
# Author: moirai
# Description: crop average annual water volume consumed (m^3) for sage land cells in country X glu
# Original source: water footprint network; country raster; new glu raster
# Source: https://github.com/JGCRI/moirai
# Column types: ciccn 
# ----------
iso,glu_code,SAGE_crop,water_type,value
aus,184,Sorghum,total,3074813
aus,184,Sugarcane,blue,38183360
aus,184,Sugarcane,green,276273824
aus,184,Sugarcane,gray,57501616
aus,184,Sugarcane,total,371960224
aus,184,Sunflower,green,69188
aus,184,Sunflower,gray,7632
aus,184,Sunflower,total,76820
aus,184,Wheat,green,23605
aus,184,Wheat,gray,1444
aus,184,Wheat,total,25049
aus,189,Barley,green,1955235328
aus,189,Barley,gray,192133600
aus,189,Barley,total,2147370368
aus,189,Cotton,blue,44711812
aus,189,Cotton,green,40316748
aus,189,Cotton,gray,1129528
aus,189,Cotton,total,86158080
aus,189,Groundnut,blue,22970948
aus,189,Groundnut,green,53650604
aus,189,Groundnut,gray,7560799
aus,189,Groundnut,total,84182392
aus,189,Maize,blue,90020736
aus,189,Maize,green,147768720
aus,189,Maize,gray,19877894
aus,189,Maize,total,257667280
aus,189,Millet,green,39616928
aus,189,Millet,gray,2896238
aus,189,Millet,total,42513156
aus,189,Olives,blue,193694
aus,189,Olives,green,1298634
aus,189,Olives,gray,162046
aus,189,Olives,total,1654373
aus,189,Potatoes,blue,10245958
aus,189,Potatoes,green,8253887
aus,189,Potatoes,gray,2880860
aus,189,Potatoes,total,21380704
aus,189,Rapeseed,green,620433408
aus,189,Rapeseed,gray,124932744
aus,189,Rapeseed,total,745365824
aus,189,Sorghum,blue,45222516
aus,189,Sorghum,green,1339654656
aus,189,Sorghum,gray,90988376
aus,189,Sorghum,total,1475867264
aus,189,Soybean,green,72831944
aus,189,Soybean,total,72831944
aus,189,Sugarcane,blue,1194470400
aus,189,Sugarcane,green,1894412672
aus,189,Sugarcane,gray,383863936
aus,189,Sugarcane,total,3472752128
aus,189,Sunflower,green,266544592
aus,189,Sunflower,gray,31997690
aus,189,Sunflower,total,298541952
aus,189,Wheat,blue,12466068
aus,189,Wheat,green,4466931200
aus,189,Wheat,gray,227832336
aus,189,Wheat,total,4707219968
aus,191,Barley,green,1909509248
aus,191,Barley,gray,179956384
aus,191,Barley,total,2089464448
aus,191,Millet,green,267853
aus,191,Millet,gray,33625
aus,191,Millet,total,301478
aus,191,Olives,blue,171313
aus,191,Olives,green,621226
aus,191,Olives,gray,51474
aus,191,Olives,total,844012
aus,191,Rapeseed,green,453987264
aus,191,Rapeseed,gray,109232776
aus,191,Rapeseed,total,563220416
aus,191,Sugarcane,blue,6706338
aus,191,Sugarcane,green,12663165
aus,191,Sugarcane,gray,2373086
aus,191,Sugarcane,total,21742580
aus,191,Wheat,blue,3341646
aus,191,Wheat,green,13051366400
aus,191,Wheat,gray,699998912
aus,191,Wheat,total,13754718208
aus,193,Barley,green,583292032
aus,193,Barley,gray,64000452
aus,193,Barley,total,647292672
aus,193,Groundnut,green,10918
aus,193,Groundnut,gray,1577
aus,193,Groundnut,total,12495
aus,193,Maize,green,39551
aus,193,Maize,gray,7096
aus,193,Maize,total,46647
aus,193,Millet,green,71501
aus,193,Millet,gray,5243
aus,193,Millet,total,76743
aus,193,Olives,blue,3
aus,193,Olives,green,25649
aus,193,Olives,gray,2915
aus,193,Olives,total,28567
aus,193,Potatoes,blue,56714
aus,193,Potatoes,green,149449
aus,193,Potatoes,gray,59169
aus,193,Potatoes,total,265332
aus,193,Rapeseed,green,86914440
aus,193,Rapeseed,gray,17413184
aus,193,Rapeseed,total,104327568
aus,193,Sorghum,green,5607759
aus,193,Sorghum,gray,401702
aus,193,Sorghum,total,6009462
aus,193,Soybean,green,92068
aus,193,Soybean,total,92068
aus,193,Sugarcane,blue,2535921
aus,193,Sugarcane,green,4097300
aus,193,Sugarcane,gray,1283127
aus,193,Sugarcane,total,7916353
aus,193,Sunflower,green,1599659
aus,193,Sunflower,gray,203292
aus,193,Sunflower,total,1802951
aus,193,Wheat,blue,15400
aus,193,Wheat,green,1505522816
aus,193,Wheat,gray,86640240
aus,193,Wheat,total,1592179968
aus,202,Barley,green,2843080704
aus,202,Barley,gray,248240352
aus,202,Barley,total,3091314432
aus,202,Olives,blue,86254
aus,202,Olives,green,288417
aus,202,Olives,gray,38991
aus,202,Olives,total,413663
aus,202,Potatoes,blue,5541517
aus,202,Potatoes,green,3587019
aus,202,Potatoes,gray,1543789
aus,202,Potatoes,total,10672318
aus,202,Rapeseed,green,292037568
aus,202,Rapeseed,gray,62679600
aus,202,Rapeseed,total,354717056
aus,202,Sugarcane,blue,67684
aus,202,Sugarcane,green,175791
aus,202,Sugarcane,gray,35586
aus,202,Sugarcane,total,279062
aus,202,Wheat,blue,749181
aus,202,Wheat,green,5453220864
aus,202,Wheat,gray,242027408
aus,202,Wheat,total,5695994880
aus,208,Barley,green,3828899840
aus,208,Barley,gray,357837888
aus,208,Barley,total,4186742016
aus,208,Cotton,blue,2635168768
aus,208,Cotton,green,1187986944
aus,208,Cotton,gray,45577972
aus,208,Cotton,total,3868736512
aus,208,Groundnut,blue,3911840
aus,208,Groundnut,green,4061218
aus,208,Groundnut,gray,666003
aus,208,Groundnut,total,8639060
aus,208,Maize,blue,157424896
aus,208,Maize,green,108087128
aus,208,Maize,gray,25638974
aus,208,Maize,total,291150880
aus,208,Millet,green,78323960
aus,208,Millet,gray,6122082
aus,208,Millet,total,84445936
aus,208,Olives,blue,1678708
aus,208,Olives,green,3863748
aus,208,Olives,gray,515078
aus,208,Olives,total,6057546
aus,208,Potatoes,blue,98779656
aus,208,Potatoes,green,37459504
aus,208,Potatoes,gray,13232537
aus,208,Potatoes,total,149471648
aus,208,Rapeseed,green,1620147072
aus,208,Rapeseed,gray,293612352
aus,208,Rapeseed,total,1913758976
aus,208,Rice,blue,1187565696
aus,208,Rice,green,260905248
aus,208,Rice,total,1448471168
aus,208,Sorghum,blue,71472240
aus,208,Sorghum,green,1357683968
aus,208,Sorghum,gray,98782912
aus,208,Sorghum,total,1527937024
aus,208,Soybean,green,46161672
aus,208,Soybean,total,46161672
aus,208,Sugarcane,blue,711793984
aus,208,Sugarcane,green,429430720
aus,208,Sugarcane,gray,101601528
aus,208,Sugarcane,total,1242825856
aus,208,Sunflower,green,128695896
aus,208,Sunflower,gray,17323676
aus,208,Sunflower,total,146019840
aus,208,Wheat,blue,345214464
aus,208,Wheat,green,17354082304
aus,208,Wheat,gray,801784576
aus,208,Wheat,total,18501076992
aus,211,Barley,green,49641960
aus,211,Barley,gray,4203695
aus,211,Barley,total,53845656
aus,211,Olives,blue,11618
aus,211,Olives,green,66714
aus,211,Olives,gray,6888
aus,211,Olives,total,85220
aus,211,Potatoes,blue,14445828
aus,211,Potatoes,green,16227670
aus,211,Potatoes,gray,3537927
aus,211,Potatoes,total,34211432
aus,211,Rapeseed,green,23016
aus,211,Rapeseed,gray,2958
aus,211,Rapeseed,total,25975
aus,211,Wheat,blue,718401
aus,211,Wheat,green,7323540
aus,211,Wheat,gray,305791
aus,211,Wheat,total,8347729
aut,31,Barley,green,2541949
aut,31,Barley,gray,967846
aut,31,Barley,total,3509795
aut,31,Maize,green,2818139
aut,31,Maize,gray,481708
aut,31,Maize,total,3299847
aut,31,Potatoes,green,625595
aut,31,Potatoes,gray,115754
aut,31,Potatoes,total,741349
aut,31,Rapeseed,green,1712637
aut,31,Rapeseed,gray,160584
aut,31,Rapeseed,total,1873220
aut,31,Soybean,green,293992
aut,31,Soybean,gray,29035
aut,31,Soybean,total,323027
aut,31,Sunflower,green,704863
aut,31,Sunflower,gray,161738
aut,31,Sunflower,total,866601
aut,31,Wheat,green,7122879
aut,31,Wheat,gray,1345201
aut,31,Wheat,total,8468080
aut,32,Barley,green,658444
aut,32,Barley,gray,247362
aut,32,Barley,total,905805
aut,32,Maize,green,1556367
aut,32,Maize,gray,257933
aut,32,Maize,total,1814301
aut,32,Potatoes,green,96397
aut,32,Potatoes,gray,14907
aut,32,Potatoes,total,111304
aut,32,Rapeseed,green,249373
aut,32,Rapeseed,gray,23322
aut,32,Rapeseed,total,272695
aut,32,Soybean,green,127161
aut,32,Soybean,gray,11497
aut,32,Soybean,total,138658
aut,32,Wheat,green,1565472
aut,32,Wheat,gray,290638
aut,32,Wheat,total,1856110
aut,50,Barley,green,230907
aut,50,Barley,gray,94287
aut,50,Barley,total,325194
aut,50,Maize,green,1582815
aut,50,Maize,gray,285371
aut,50,Maize,total,1868186
aut,50,Potatoes,green,22799
aut,50,Potatoes,gray,3769
aut,50,Potatoes,total,26568
aut,50,Soybean,green,96539
aut,50,Soybean,gray,9301
aut,50,Soybean,total,105840
aut,50,Wheat,green,170613
aut,50,Wheat,gray,34364
aut,50,Wheat,total,204977
aut,54,Barley,blue,434
aut,54,Barley,green,403934784
aut,54,Barley,gray,141199424
aut,54,Barley,total,545134976
aut,54,Maize,blue,838
aut,54,Maize,green,723920896
aut,54,Maize,gray,123602368
aut,54,Maize,total,847524032
aut,54,Millet,green,5891263
aut,54,Millet,gray,623850
aut,54,Millet,total,6515107
aut,54,Potatoes,blue,10347994
aut,54,Potatoes,green,77418112
aut,54,Potatoes,gray,14230172
aut,54,Potatoes,total,101996320
aut,54,Rapeseed,blue,11637
aut,54,Rapeseed,green,211577456
aut,54,Rapeseed,gray,19419382
aut,54,Rapeseed,total,231008576
aut,54,Soybean,green,65290504
aut,54,Soybean,gray,6328894
aut,54,Soybean,total,71619408
aut,54,Sunflower,blue,58
aut,54,Sunflower,green,91093504
aut,54,Sunflower,gray,20767946
aut,54,Sunflower,total,111861464
aut,54,Wheat,blue,1822
aut,54,Wheat,green,941019520
aut,54,Wheat,gray,175801392
aut,54,Wheat,total,1116823680
aut,57,Barley,green,35242
aut,57,Barley,gray,18015
aut,57,Barley,total,53256
aut,57,Maize,green,86657
aut,57,Maize,gray,20251
aut,57,Maize,total,106908
aut,57,Wheat,green,107649
aut,57,Wheat,gray,26551
aut,57,Wheat,total,134200
aze,45,Barley,blue,98126
aze,45,Barley,green,349207
aze,45,Barley,total,447333
aze,45,Cotton,blue,541589
aze,45,Cotton,green,297289
aze,45,Cotton,gray,71477
aze,45,Cotton,total,910355
aze,45,Maize,blue,85838
aze,45,Maize,green,79406
aze,45,Maize,gray,1134
aze,45,Maize,total,166378
aze,45,Millet,green,70
aze,45,Millet,total,70
aze,45,Olives,blue,837
aze,45,Olives,green,7327
aze,45,Olives,total,8164
aze,45,Potatoes,blue,200098
aze,45,Potatoes,green,90609
aze,45,Potatoes,gray,335
aze,45,Potatoes,total,291042
aze,45,Sorghum,blue,77
aze,45,Sorghum,green,106
aze,45,Sorghum,total,183
aze,45,Soybean,green,372
aze,45,Soybean,total,372
aze,45,Wheat,blue,107630
aze,45,Wheat,green,1359693
aze,45,Wheat,gray,84346
aze,45,Wheat,total,1551669
aze,72,Barley,blue,108650672
aze,72,Barley,green,266676624
aze,72,Barley,gray,93989
aze,72,Barley,total,375420960
aze,72,Cotton,blue,529878688
aze,72,Cotton,green,202616544
aze,72,Cotton,gray,56864616
aze,72,Cotton,total,789360000
aze,72,Maize,blue,85881784
aze,72,Maize,green,52258512
aze,72,Maize,gray,893746
aze,72,Maize,total,139034112
aze,72,Millet,green,50836
aze,72,Millet,gray,11
aze,72,Millet,total,50847
aze,72,Olives,blue,1581410
aze,72,Olives,green,5973032
aze,72,Olives,gray,6542
aze,72,Olives,total,7560983
aze,72,Potatoes,blue,188606448
aze,72,Potatoes,green,61723748
aze,72,Potatoes,gray,273369
aze,72,Potatoes,total,250603696
aze,72,Rice,blue,19285388
aze,72,Rice,green,4414704
aze,72,Rice,gray,573
aze,72,Rice,total,23700674
aze,72,Sorghum,blue,93970
aze,72,Sorghum,green,78143
aze,72,Sorghum,total,172114
aze,72,Soybean,green,246052
aze,72,Soybean,gray,34
aze,72,Soybean,total,246086
aze,72,Sunflower,green,14047240
aze,72,Sunflower,gray,20640
aze,72,Sunflower,total,14067879
aze,72,Wheat,blue,185349488
aze,72,Wheat,green,1186200064
aze,72,Wheat,gray,66572856
aze,72,Wheat,total,1438122624
bdi,87,Cassava,green,178525712
bdi,87,Cassava,gray,98042
bdi,87,Cassava,total,178623824
bdi,87,Coffee,blue,376007
bdi,87,Coffee,green,163330784
bdi,87,Coffee,gray,39980
bdi,87,Coffee,total,163746752
bdi,87,Cotton,green,13122358
bdi,87,Cotton,gray,186648
bdi,87,Cotton,total,13309007
bdi,87,Groundnut,green,25296356
bdi,87,Groundnut,gray,185534
bdi,87,Groundnut,total,25481888
bdi,87,Maize,green,257762400
bdi,87,Maize,gray,477909
bdi,87,Maize,total,258240336
bdi,87,Millet,green,16552701
bdi,87,Millet,gray,32174
bdi,87,Millet,total,16584871
bdi,87,Oilpalm,green,7012673
bdi,87,Oilpalm,gray,28574
bdi,87,Oilpalm,total,7041249
bdi,87,Potatoes,green,24834620
bdi,87,Potatoes,gray,14168
bdi,87,Potatoes,total,24848788
bdi,87,Rice,blue,13744275
bdi,87,Rice,green,7528415
bdi,87,Rice,gray,166150
bdi,87,Rice,total,21438846
bdi,87,Sorghum,green,110123016
bdi,87,Sorghum,gray,191878
bdi,87,Sorghum,total,110314896
bdi,87,Soybean,green,3891404
bdi,87,Soybean,gray,23346
bdi,87,Soybean,total,3914750
bdi,87,Sugarcane,blue,1908595
bdi,87,Sugarcane,green,8764685
bdi,87,Sugarcane,gray,139424
bdi,87,Sugarcane,total,10812700
bdi,87,Wheat,green,26431524
bdi,87,Wheat,gray,476435
bdi,87,Wheat,total,26907956
bdi,183,Cassava,green,100636792
bdi,183,Cassava,gray,54359
bdi,183,Cassava,total,100691104
bdi,183,Coffee,blue,1289867
bdi,183,Coffee,green,95289216
bdi,183,Coffee,gray,22614
bdi,183,Coffee,total,96601704
bdi,183,Cotton,green,7786414
bdi,183,Cotton,gray,103371
bdi,183,Cotton,total,7889785
bdi,183,Groundnut,green,15206314
bdi,183,Groundnut,gray,104826
bdi,183,Groundnut,total,15311140
bdi,183,Maize,green,150962640
bdi,183,Maize,gray,275150
bdi,183,Maize,total,151237760
bdi,183,Millet,green,10879629
bdi,183,Millet,gray,18371
bdi,183,Millet,total,10898002
bdi,183,Oilpalm,green,3117144
bdi,183,Oilpalm,gray,12071
bdi,183,Oilpalm,total,3129215
bdi,183,Potatoes,green,14069397
bdi,183,Potatoes,gray,7732
bdi,183,Potatoes,total,14077128
bdi,183,Rice,blue,66439180
bdi,183,Rice,green,29516286
bdi,183,Rice,gray,645652
bdi,183,Rice,total,96601112
bdi,183,Sorghum,green,59609504
bdi,183,Sorghum,gray,104023
bdi,183,Sorghum,total,59713540
bdi,183,Soybean,green,896767
bdi,183,Soybean,gray,5304
bdi,183,Soybean,total,902071
bdi,183,Sugarcane,blue,4881969
bdi,183,Sugarcane,green,9799977
bdi,183,Sugarcane,gray,150840
bdi,183,Sugarcane,total,14832783
bdi,183,Wheat,green,16366197
bdi,183,Wheat,gray,278543
bdi,183,Wheat,total,16644741
bel,32,Barley,green,44733440
bel,32,Barley,gray,11669384
bel,32,Barley,total,56402792
bel,32,Maize,blue,52538
bel,32,Maize,green,15376948
bel,32,Maize,gray,1457190
bel,32,Maize,total,16886684
bel,32,Potatoes,blue,64181
bel,32,Potatoes,green,34827984
bel,32,Potatoes,gray,11792795
bel,32,Potatoes,total,46684960
bel,32,Rapeseed,green,20299266
bel,32,Rapeseed,gray,1230341
bel,32,Rapeseed,total,21529606
bel,32,Wheat,green,278266336
bel,32,Wheat,gray,123294968
bel,32,Wheat,total,401561376
bel,36,Barley,green,40622640
bel,36,Barley,gray,10318724
bel,36,Barley,total,50941372
bel,36,Maize,blue,341949
bel,36,Maize,green,107030304
bel,36,Maize,gray,10239008
bel,36,Maize,total,117611296
bel,36,Potatoes,blue,791772
bel,36,Potatoes,green,187201424
bel,36,Potatoes,gray,67625568
bel,36,Potatoes,total,255618880
bel,36,Rapeseed,green,3059896
bel,36,Rapeseed,gray,182462
bel,36,Rapeseed,total,3242357
bel,36,Wheat,green,399279456
bel,36,Wheat,gray,180974512
bel,36,Wheat,total,580254144
bel,41,Barley,green,66748
bel,41,Barley,gray,17977
bel,41,Barley,total,84725
bel,41,Maize,blue,1
bel,41,Maize,green,579965
bel,41,Maize,gray,59243
bel,41,Maize,total,639209
bel,41,Potatoes,green,1663140
bel,41,Potatoes,gray,628708
bel,41,Potatoes,total,2291848
bel,41,Wheat,green,1829378
bel,41,Wheat,gray,892675
bel,41,Wheat,total,2722054
bel,46,Barley,green,17223
bel,46,Barley,gray,4599
bel,46,Barley,total,21821
bel,46,Potatoes,blue,4
bel,46,Potatoes,green,72530
bel,46,Potatoes,gray,24742
bel,46,Potatoes,total,97276
bel,46,Wheat,green,266630
bel,46,Wheat,gray,119789
bel,46,Wheat,total,386419
ben,142,Cassava,green,892175680
ben,142,Cassava,gray,3346148
ben,142,Cassava,total,895521984
ben,142,Coconuts,green,87936544
ben,142,Coconuts,gray,159179
ben,142,Coconuts,total,88095720
ben,142,Coffee,green,4611666
ben,142,Coffee,gray,9255
ben,142,Coffee,total,4620925
ben,142,Cotton,green,1011296640
ben,142,Cotton,gray,1781076
ben,142,Cotton,total,1013078528
ben,142,Groundnut,green,405491232
ben,142,Groundnut,gray,1858026
ben,142,Groundnut,total,407349216
ben,142,Maize,green,2613282048
ben,142,Maize,gray,12617741
ben,142,Maize,total,2625900288
ben,142,Millet,green,36502420
ben,142,Millet,gray,365864
ben,142,Millet,total,36868284
ben,142,Oilpalm,green,130742464
ben,142,Oilpalm,gray,331744
ben,142,Oilpalm,total,131074128
ben,142,Potatoes,blue,12845
ben,142,Potatoes,green,6508
ben,142,Potatoes,gray,71
ben,142,Potatoes,total,19424
ben,142,Rice,blue,213097
ben,142,Rice,green,19598144
ben,142,Rice,gray,2327253
ben,142,Rice,total,22138492
ben,142,Sorghum,green,204508272
ben,142,Sorghum,gray,1788963
ben,142,Sorghum,total,206297264
ben,142,Soybean,green,14028763
ben,142,Soybean,gray,299330
ben,142,Soybean,total,14328093
ben,142,Sugarcane,blue,2175268
ben,142,Sugarcane,green,10599882
ben,142,Sugarcane,gray,2247403
ben,142,Sugarcane,total,15022547
ben,149,Cassava,green,73721720
ben,149,Cassava,gray,260902
ben,149,Cassava,total,73982600
ben,149,Coconuts,green,18510758
ben,149,Coconuts,gray,38943
ben,149,Coconuts,total,18549702
ben,149,Coffee,green,961819
ben,149,Coffee,gray,2229
ben,149,Coffee,total,964047
ben,149,Cotton,green,783259008
ben,149,Cotton,gray,1291139
ben,149,Cotton,total,784549952
ben,149,Groundnut,green,102319400
ben,149,Groundnut,gray,405664
ben,149,Groundnut,total,102725024
ben,149,Maize,green,248204288
ben,149,Maize,gray,1058007
ben,149,Maize,total,249262336
ben,149,Millet,green,51257976
ben,149,Millet,gray,421735
ben,149,Millet,total,51679736
ben,149,Oilpalm,green,25726382
ben,149,Oilpalm,gray,76261
ben,149,Oilpalm,total,25802644
ben,149,Potatoes,blue,29643
ben,149,Potatoes,green,1777
ben,149,Potatoes,gray,109
ben,149,Potatoes,total,31529
ben,149,Rice,blue,505219
ben,149,Rice,green,21725258
ben,149,Rice,gray,2263479
ben,149,Rice,total,24493950
ben,149,Sorghum,green,246571216
ben,149,Sorghum,gray,1787204
ben,149,Sorghum,total,248358512
ben,149,Soybean,green,155131
ben,149,Soybean,gray,8116
ben,149,Soybean,total,163247
ben,149,Sugarcane,blue,1069929
ben,149,Sugarcane,green,1662067
ben,149,Sugarcane,gray,427246
ben,149,Sugarcane,total,3159238
ben,160,Cassava,green,29588560
ben,160,Cassava,gray,99050
ben,160,Cassava,total,29687614
ben,160,Coconuts,green,7794783
ben,160,Coconuts,gray,14982
ben,160,Coconuts,total,7809764
ben,160,Coffee,green,398400
ben,160,Coffee,gray,858
ben,160,Coffee,total,399258
ben,160,Cotton,green,73188416
ben,160,Cotton,gray,115794
ben,160,Cotton,total,73304200
ben,160,Groundnut,green,60232876
ben,160,Groundnut,gray,235108
ben,160,Groundnut,total,60467988
ben,160,Maize,green,84724808
ben,160,Maize,gray,343958
ben,160,Maize,total,85068784
ben,160,Millet,green,38674332
ben,160,Millet,gray,333725
ben,160,Millet,total,39008064
ben,160,Oilpalm,green,10534222
ben,160,Oilpalm,gray,29150
ben,160,Oilpalm,total,10563372
ben,160,Potatoes,blue,4615
ben,160,Potatoes,green,717
ben,160,Potatoes,gray,16
ben,160,Potatoes,total,5348
ben,160,Rice,blue,585415
ben,160,Rice,green,42066896
ben,160,Rice,gray,4368386
ben,160,Rice,total,47020700
ben,160,Sorghum,green,129110296
ben,160,Sorghum,gray,955229
ben,160,Sorghum,total,130065520
ben,160,Soybean,green,91578
ben,160,Soybean,gray,3243
ben,160,Soybean,total,94821
ben,160,Sugarcane,blue,1021983
ben,160,Sugarcane,green,2063467
ben,160,Sugarcane,gray,451690
ben,160,Sugarcane,total,3537141
bfa,142,Cassava,green,145406
bfa,142,Cassava,gray,1486
bfa,142,Cassava,total,146892
bfa,142,Cotton,green,111039968
bfa,142,Cotton,gray,672066
bfa,142,Cotton,total,111712064
bfa,142,Groundnut,green,121788456
bfa,142,Groundnut,gray,1058069
bfa,142,Groundnut,total,122846504
bfa,142,Maize,blue,7589
bfa,142,Maize,green,292990048
bfa,142,Maize,gray,6690983
bfa,142,Maize,total,299688512
bfa,142,Millet,green,68865656
bfa,142,Millet,gray,261085
bfa,142,Millet,total,69126752
bfa,142,Potatoes,blue,76429
bfa,142,Potatoes,green,53936
bfa,142,Potatoes,gray,4514
bfa,142,Potatoes,total,134879
bfa,142,Rice,blue,7304908
bfa,142,Rice,green,63989860
bfa,142,Rice,gray,9168464
bfa,142,Rice,total,80463192
bfa,142,Sorghum,green,109434808
bfa,142,Sorghum,gray,417689
bfa,142,Sorghum,total,109852544
bfa,142,Soybean,green,421176
bfa,142,Soybean,gray,27519
bfa,142,Soybean,total,448696
bfa,142,Sugarcane,blue,12519004
bfa,142,Sugarcane,green,25368284
bfa,142,Sugarcane,gray,7064768
bfa,142,Sugarcane,total,44952040
bfa,149,Cassava,green,2029403
bfa,149,Cassava,gray,26558
bfa,149,Cassava,total,2055959
bfa,149,Cotton,green,237233680
bfa,149,Cotton,gray,1363150
bfa,149,Cotton,total,238596864
bfa,149,Groundnut,green,280698848
bfa,149,Groundnut,gray,2494565
bfa,149,Groundnut,total,283193344
bfa,149,Maize,blue,3223
bfa,149,Maize,green,270488736
bfa,149,Maize,gray,5751924
bfa,149,Maize,total,276243712
bfa,149,Millet,green,1680788736
bfa,149,Millet,gray,6049938
bfa,149,Millet,total,1686840704
bfa,149,Potatoes,blue,10129
bfa,149,Potatoes,green,122967
bfa,149,Potatoes,gray,16646
bfa,149,Potatoes,total,149742
bfa,149,Rice,blue,974210
bfa,149,Rice,green,34951540
bfa,149,Rice,gray,5351291
bfa,149,Rice,total,41277068
bfa,149,Sorghum,green,1347370752
bfa,149,Sorghum,gray,4862366
bfa,149,Sorghum,total,1352232704
bfa,149,Soybean,green,7077372
bfa,149,Soybean,gray,510410
bfa,149,Soybean,total,7587778
bfa,149,Sugarcane,blue,1294030
bfa,149,Sugarcane,green,2625095
bfa,149,Sugarcane,gray,719044
bfa,149,Sugarcane,total,4638170
bfa,160,Cassava,green,3159177
bfa,160,Cassava,gray,34156
bfa,160,Cassava,total,3193334
bfa,160,Cotton,green,1578671488
bfa,160,Cotton,gray,9593842
bfa,160,Cotton,total,1588265600
bfa,160,Groundnut,green,878121344
