# File: Ref_veg_carbon_Mg_per_ha.csv
# Title: Reference veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: moirai
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area
# Source: https://github.com/JGCRI/moirai
# Column types: ciicnnnnnn
# ----------
iso,glu_code,land_type,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
ago,188,1001,soil_c (0-30 cms),56,50,30,140,40,80
ago,188,1001,veg_c (above ground biomass),11,11,1,46,7,20
ago,188,1001,veg_c (below ground biomass),9,9,1,38,6,17
ago,188,1002,soil_c (0-30 cms),56,50,30,140,40,80
ago,188,1002,veg_c (above ground biomass),14,11,1,48,7,21
ago,188,1002,veg_c (below ground biomass),10,9,1,36,5,16
ago,188,1005,soil_c (0-30 cms),40,50,30,140,40,80
ago,188,1005,veg_c (above ground biomass),3,9,1,36,5,16
ago,188,1005,veg_c (below ground biomass),4,12,1,48,7,21
ago,188,1007,soil_c (0-30 cms),40,50,30,140,40,80
ago,188,1007,veg_c (above ground biomass),3,9,1,36,5,16
ago,188,1007,veg_c (below ground biomass),4,12,1,48,7,21
ago,197,102,soil_c (0-30 cms),44,40,30,120,40,50
ago,197,102,veg_c (above ground biomass),11,8,3,37,6,17
ago,197,102,veg_c (below ground biomass),11,8,3,37,6,17
ago,197,201,soil_c (0-30 cms),39,40,10,130,30,50
ago,197,201,veg_c (above ground biomass),29,29,3,93,17,44
ago,197,201,veg_c (below ground biomass),16,16,2,50,9,24
ago,197,202,soil_c (0-30 cms),42,40,10,130,30,50
ago,197,202,veg_c (above ground biomass),33,31,3,99,18,46
ago,197,202,veg_c (below ground biomass),15,14,1,45,8,21
ago,197,901,soil_c (0-30 cms),27,20,10,130,20,40
ago,197,901,veg_c (above ground biomass),10,12,1,53,7,19
ago,197,901,veg_c (below ground biomass),9,11,1,49,7,18
ago,197,902,soil_c (0-30 cms),36,20,10,130,20,40
ago,197,902,veg_c (above ground biomass),13,11,1,50,7,18
ago,197,902,veg_c (below ground biomass),13,12,1,52,7,19
ago,197,903,soil_c (0-30 cms),26,20,10,130,20,40
ago,197,903,veg_c (above ground biomass),13,12,1,55,7,20
ago,197,903,veg_c (below ground biomass),11,11,1,47,6,17
ago,197,904,soil_c (0-30 cms),24,20,10,130,20,40
ago,197,904,veg_c (above ground biomass),14,12,1,54,7,20
ago,197,904,veg_c (below ground biomass),13,11,1,48,6,18
ago,197,905,soil_c (0-30 cms),24,20,10,130,20,40
ago,197,905,veg_c (above ground biomass),14,13,1,58,8,21
ago,197,905,veg_c (below ground biomass),11,10,1,44,6,16
ago,197,907,soil_c (0-30 cms),20,20,10,130,20,40
ago,197,907,veg_c (above ground biomass),16,14,1,63,8,23
ago,197,907,veg_c (below ground biomass),10,9,0,39,5,14
ago,197,1001,soil_c (0-30 cms),57,40,10,150,40,50
ago,197,1001,veg_c (above ground biomass),10,8,1,43,6,15
ago,197,1001,veg_c (below ground biomass),10,8,1,41,6,15
ago,197,1002,soil_c (0-30 cms),43,40,10,150,40,50
ago,197,1002,veg_c (above ground biomass),10,8,1,43,6,15
ago,197,1002,veg_c (below ground biomass),9,8,1,41,6,15
ago,197,1201,soil_c (0-30 cms),20,20,10,40,20,20
ago,197,1201,veg_c (above ground biomass),9,5,2,45,4,10
ago,197,1201,veg_c (below ground biomass),12,7,2,61,5,14
ago,197,1202,soil_c (0-30 cms),20,20,10,40,20,20
ago,197,1202,veg_c (above ground biomass),8,6,2,47,4,11
ago,197,1202,veg_c (below ground biomass),10,7,2,59,5,13
alb,54,401,soil_c (0-30 cms),165,160,140,200,160,170
alb,54,401,veg_c (above ground biomass),60,64,8,104,51,70
alb,54,401,veg_c (below ground biomass),20,21,3,35,17,23
alb,54,402,soil_c (0-30 cms),165,160,140,200,160,170
alb,54,402,veg_c (above ground biomass),60,64,8,104,51,70
alb,54,402,veg_c (below ground biomass),20,21,3,35,17,23
alb,54,403,soil_c (0-30 cms),165,160,140,200,160,170
alb,54,403,veg_c (above ground biomass),60,64,8,104,51,70
alb,54,403,veg_c (below ground biomass),20,21,3,35,17,23
alb,54,406,soil_c (0-30 cms),165,160,140,200,160,170
alb,54,406,veg_c (above ground biomass),60,64,8,104,51,70
alb,54,406,veg_c (below ground biomass),20,21,3,35,17,23
alb,54,501,soil_c (0-30 cms),175,170,130,240,160,190
alb,54,501,veg_c (above ground biomass),59,62,5,136,33,82
alb,54,501,veg_c (below ground biomass),20,21,2,46,11,28
alb,54,502,soil_c (0-30 cms),175,170,130,240,160,190
alb,54,502,veg_c (above ground biomass),59,62,5,136,33,82
alb,54,502,veg_c (below ground biomass),20,21,2,46,11,28
alb,54,1001,soil_c (0-30 cms),170,170,130,200,160,180
alb,54,1001,veg_c (above ground biomass),9,6,1,43,4,11
alb,54,1001,veg_c (below ground biomass),11,7,2,48,5,12
alb,54,1002,soil_c (0-30 cms),170,170,130,200,160,180
alb,54,1002,veg_c (above ground biomass),9,6,1,43,4,11
alb,54,1002,veg_c (below ground biomass),11,7,2,48,5,12
alb,54,1006,soil_c (0-30 cms),170,170,130,200,160,180
alb,54,1006,veg_c (above ground biomass),9,6,1,43,4,11
alb,54,1006,veg_c (below ground biomass),11,7,2,48,5,12
alb,54,1007,soil_c (0-30 cms),170,170,130,200,160,180
alb,54,1007,veg_c (above ground biomass),9,6,1,43,4,11
alb,54,1007,veg_c (below ground biomass),11,7,2,48,5,12
alb,55,401,soil_c (0-30 cms),135,130,80,240,110,150
alb,55,401,veg_c (above ground biomass),46,39,3,143,7,73
alb,55,401,veg_c (below ground biomass),15,12,1,46,2,23
alb,55,402,soil_c (0-30 cms),125,130,80,240,110,150
alb,55,402,veg_c (above ground biomass),39,38,3,142,7,72
alb,55,402,veg_c (below ground biomass),13,13,1,47,2,24
alb,55,403,soil_c (0-30 cms),156,130,80,240,110,150
alb,55,403,veg_c (above ground biomass),51,39,3,142,7,72
alb,55,403,veg_c (below ground biomass),17,13,1,47,2,24
alb,55,404,soil_c (0-30 cms),134,130,80,240,110,150
alb,55,404,veg_c (above ground biomass),6,24,2,89,4,45
alb,55,404,veg_c (below ground biomass),6,27,2,100,5,51
alb,55,405,soil_c (0-30 cms),134,130,80,240,110,150
alb,55,405,veg_c (above ground biomass),44,38,3,142,7,72
alb,55,405,veg_c (below ground biomass),15,13,1,48,2,24
alb,55,406,soil_c (0-30 cms),166,130,80,240,110,150
alb,55,406,veg_c (above ground biomass),69,39,3,146,7,74
alb,55,406,veg_c (below ground biomass),21,12,1,43,2,22
alb,55,407,soil_c (0-30 cms),142,130,80,240,110,150
alb,55,407,veg_c (above ground biomass),55,39,3,144,7,73
alb,55,407,veg_c (below ground biomass),17,12,1,45,2,23
alb,55,501,soil_c (0-30 cms),123,110,60,270,90,150
alb,55,501,veg_c (above ground biomass),41,35,3,138,17,59
alb,55,501,veg_c (below ground biomass),15,13,1,51,6,22
alb,55,502,soil_c (0-30 cms),115,110,60,270,90,150
alb,55,502,veg_c (above ground biomass),36,35,3,136,17,58
alb,55,502,veg_c (below ground biomass),14,13,1,53,6,22
alb,55,503,soil_c (0-30 cms),130,110,60,270,90,150
alb,55,503,veg_c (above ground biomass),45,35,3,139,17,60
alb,55,503,veg_c (below ground biomass),16,13,1,50,6,21
alb,55,504,soil_c (0-30 cms),128,110,60,270,90,150
alb,55,504,veg_c (above ground biomass),30,34,3,133,16,57
alb,55,504,veg_c (below ground biomass),13,14,1,55,7,24
alb,55,505,soil_c (0-30 cms),121,110,60,270,90,150
alb,55,505,veg_c (above ground biomass),40,35,3,138,17,59
alb,55,505,veg_c (below ground biomass),15,13,1,51,6,22
alb,55,506,soil_c (0-30 cms),139,110,60,270,90,150
alb,55,506,veg_c (above ground biomass),50,36,3,140,17,60
alb,55,506,veg_c (below ground biomass),17,12,1,49,6,21
alb,55,507,soil_c (0-30 cms),120,110,60,270,90,150
alb,55,507,veg_c (above ground biomass),41,35,3,138,17,59
alb,55,507,veg_c (below ground biomass),15,13,1,51,6,22
alb,55,701,soil_c (0-30 cms),93,90,70,190,80,120
alb,55,701,veg_c (above ground biomass),39,40,2,124,3,64
alb,55,701,veg_c (below ground biomass),14,14,1,44,1,23
alb,55,702,soil_c (0-30 cms),95,90,70,190,80,120
alb,55,702,veg_c (above ground biomass),37,40,2,124,3,64
alb,55,702,veg_c (below ground biomass),13,14,1,44,1,23
alb,55,703,soil_c (0-30 cms),100,90,70,190,80,120
alb,55,703,veg_c (above ground biomass),50,41,2,127,3,66
alb,55,703,veg_c (below ground biomass),16,13,1,41,1,21
alb,55,704,soil_c (0-30 cms),102,90,70,190,80,120
alb,55,704,veg_c (above ground biomass),53,41,2,128,3,66
alb,55,704,veg_c (below ground biomass),16,13,1,40,1,21
alb,55,705,soil_c (0-30 cms),100,90,70,190,80,120
alb,55,705,veg_c (above ground biomass),2,18,1,57,1,29
alb,55,705,veg_c (below ground biomass),4,35,2,111,2,57
alb,55,706,soil_c (0-30 cms),102,90,70,190,80,120
alb,55,706,veg_c (above ground biomass),53,41,2,128,3,66
alb,55,706,veg_c (below ground biomass),16,13,1,40,1,21
alb,55,707,soil_c (0-30 cms),100,90,70,190,80,120
alb,55,707,veg_c (above ground biomass),7,31,1,96,2,50
alb,55,707,veg_c (below ground biomass),5,23,1,72,1,37
alb,55,901,soil_c (0-30 cms),98,90,60,140,80,110
alb,55,901,veg_c (above ground biomass),9,7,2,34,3,14
alb,55,901,veg_c (below ground biomass),5,4,1,19,2,8
alb,55,902,soil_c (0-30 cms),88,90,60,140,80,110
alb,55,902,veg_c (above ground biomass),5,5,2,25,2,11
alb,55,902,veg_c (below ground biomass),5,6,2,27,3,12
alb,55,903,soil_c (0-30 cms),70,90,60,140,80,110
alb,55,903,veg_c (above ground biomass),2,3,1,17,2,7
alb,55,903,veg_c (below ground biomass),4,7,2,36,3,15
alb,55,905,soil_c (0-30 cms),96,90,60,140,80,110
alb,55,905,veg_c (above ground biomass),11,7,2,35,3,15
alb,55,905,veg_c (below ground biomass),6,4,1,18,2,8
alb,55,906,soil_c (0-30 cms),100,90,60,140,80,110
alb,55,906,veg_c (above ground biomass),15,7,2,36,3,15
alb,55,906,veg_c (below ground biomass),7,3,1,17,2,7
alb,55,907,soil_c (0-30 cms),97,90,60,140,80,110
alb,55,907,veg_c (above ground biomass),9,7,2,34,3,14
alb,55,907,veg_c (below ground biomass),5,4,1,19,2,8
alb,55,1001,soil_c (0-30 cms),121,90,50,250,70,130
alb,55,1001,veg_c (above ground biomass),9,3,0,84,3,9
alb,55,1001,veg_c (below ground biomass),7,3,0,68,2,7
alb,55,1002,soil_c (0-30 cms),102,90,50,250,70,130
alb,55,1002,veg_c (above ground biomass),8,3,0,84,3,9
alb,55,1002,veg_c (below ground biomass),6,3,0,69,2,7
alb,55,1003,soil_c (0-30 cms),105,90,50,250,70,130
alb,55,1003,veg_c (above ground biomass),5,3,0,72,2,8
alb,55,1003,veg_c (below ground biomass),6,3,0,81,2,8
alb,55,1004,soil_c (0-30 cms),84,90,50,250,70,130
alb,55,1004,veg_c (above ground biomass),3,2,0,56,2,6
alb,55,1004,veg_c (below ground biomass),5,4,0,96,3,10
alb,55,1005,soil_c (0-30 cms),115,90,50,250,70,130
alb,55,1005,veg_c (above ground biomass),7,3,0,78,2,8
alb,55,1005,veg_c (below ground biomass),7,3,0,75,2,8
alb,55,1006,soil_c (0-30 cms),131,90,50,250,70,130
alb,55,1006,veg_c (above ground biomass),7,3,0,78,2,8
alb,55,1006,veg_c (below ground biomass),7,3,0,75,2,8
alb,55,1007,soil_c (0-30 cms),130,90,50,250,70,130
alb,55,1007,veg_c (above ground biomass),11,3,0,88,3,9
alb,55,1007,veg_c (below ground biomass),8,3,0,65,2,7
alb,55,1101,soil_c (0-30 cms),104,100,70,180,80,130
alb,55,1101,veg_c (above ground biomass),15,11,1,78,3,31
alb,55,1101,veg_c (below ground biomass),18,13,1,90,4,36
alb,55,1102,soil_c (0-30 cms),102,100,70,180,80,130
alb,55,1102,veg_c (above ground biomass),18,11,1,81,3,32
alb,55,1102,veg_c (below ground biomass),19,12,1,88,4,35
alb,55,1103,soil_c (0-30 cms),98,100,70,180,80,130
alb,55,1103,veg_c (above ground biomass),17,11,1,77,3,31
alb,55,1103,veg_c (below ground biomass),21,13,1,92,4,37
alb,55,1104,soil_c (0-30 cms),88,100,70,180,80,130
alb,55,1104,veg_c (above ground biomass),15,10,1,69,3,28
alb,55,1104,veg_c (below ground biomass),22,14,1,99,4,40
alb,55,1105,soil_c (0-30 cms),101,100,70,180,80,130
alb,55,1105,veg_c (above ground biomass),16,11,1,77,3,31
alb,55,1105,veg_c (below ground biomass),19,13,1,91,4,37
alb,55,1106,soil_c (0-30 cms),100,100,70,180,80,130
alb,55,1106,veg_c (above ground biomass),18,11,1,79,3,32
alb,55,1106,veg_c (below ground biomass),21,13,1,90,4,36
alb,55,1107,soil_c (0-30 cms),102,100,70,180,80,130
alb,55,1107,veg_c (above ground biomass),16,11,1,78,3,31
alb,55,1107,veg_c (below ground biomass),19,13,1,90,4,36
and,73,401,soil_c (0-30 cms),128,140,80,210,120,160
and,73,401,veg_c (above ground biomass),69,71,4,165,33,101
and,73,401,veg_c (below ground biomass),21,22,1,50,10,31
and,73,402,soil_c (0-30 cms),132,140,80,210,120,160
and,73,402,veg_c (above ground biomass),63,71,3,163,33,100
and,73,402,veg_c (below ground biomass),20,22,1,52,10,32
and,73,405,soil_c (0-30 cms),132,140,80,210,120,160
and,73,405,veg_c (above ground biomass),63,71,3,163,33,100
and,73,405,veg_c (below ground biomass),20,22,1,52,10,32
and,73,407,soil_c (0-30 cms),130,140,80,210,120,160
and,73,407,veg_c (above ground biomass),65,71,4,164,33,100
and,73,407,veg_c (below ground biomass),20,22,1,51,10,31
and,73,1001,soil_c (0-30 cms),140,140,90,230,120,170
and,73,1001,veg_c (above ground biomass),6,3,1,45,3,15
and,73,1001,veg_c (below ground biomass),7,4,1,51,3,17
and,73,1002,soil_c (0-30 cms),142,140,90,230,120,170
and,73,1002,veg_c (above ground biomass),7,3,1,45,3,15
and,73,1002,veg_c (below ground biomass),7,4,1,50,3,17
and,73,1005,soil_c (0-30 cms),138,140,90,230,120,170
and,73,1005,veg_c (above ground biomass),5,3,1,43,3,14
and,73,1005,veg_c (below ground biomass),7,4,1,52,4,17
and,73,1007,soil_c (0-30 cms),139,140,90,230,120,170
and,73,1007,veg_c (above ground biomass),6,3,1,45,3,15
and,73,1007,veg_c (below ground biomass),7,4,1,50,3,17
are,94,1201,soil_c (0-30 cms),13,10,10,40,10,20
are,94,1201,veg_c (above ground biomass),1,1,0,3,0,1
are,94,1201,veg_c (below ground biomass),2,1,0,9,1,3
are,94,1202,soil_c (0-30 cms),13,10,10,40,10,20
are,94,1202,veg_c (above ground biomass),1,1,0,4,0,1
are,94,1202,veg_c (below ground biomass),2,1,0,9,1,3
are,94,1401,soil_c (0-30 cms),10,10,10,110,10,10
are,94,1401,veg_c (below ground biomass),1,1,0,6,1,1
are,94,1402,soil_c (0-30 cms),11,10,10,110,10,10
are,94,1402,veg_c (below ground biomass),1,1,0,6,1,1
are,94,1405,soil_c (0-30 cms),14,10,10,110,10,10
are,94,1405,veg_c (below ground biomass),1,1,0,6,1,1
are,94,1407,soil_c (0-30 cms),15,10,10,110,10,10
are,94,1407,veg_c (below ground biomass),1,1,0,6,1,1
arg,169,201,soil_c (0-30 cms),150,160,80,290,130,190
arg,169,201,veg_c (above ground biomass),39,46,0,230,6,98
arg,169,201,veg_c (below ground biomass),21,25,0,124,3,53
arg,169,202,soil_c (0-30 cms),160,160,80,290,130,190
arg,169,202,veg_c (above ground biomass),48,47,0,235,6,100
arg,169,202,veg_c (below ground biomass),24,24,0,119,3,51
arg,169,203,soil_c (0-30 cms),172,160,80,290,130,190
arg,169,203,veg_c (above ground biomass),69,46,0,231,6,99
arg,169,203,veg_c (below ground biomass),37,24,0,123,3,53
arg,169,204,soil_c (0-30 cms),164,160,80,290,130,190
arg,169,204,veg_c (above ground biomass),66,47,0,235,6,101
arg,169,204,veg_c (below ground biomass),33,24,0,119,3,51
arg,169,205,soil_c (0-30 cms),160,160,80,290,130,190
arg,169,205,veg_c (above ground biomass),58,47,0,237,6,101
arg,169,205,veg_c (below ground biomass),28,23,0,117,3,50
arg,169,206,soil_c (0-30 cms),172,160,80,290,130,190
arg,169,206,veg_c (above ground biomass),68,46,0,232,6,99
arg,169,206,veg_c (below ground biomass),36,24,0,122,3,52
arg,169,207,soil_c (0-30 cms),164,160,80,290,130,190
arg,169,207,veg_c (above ground biomass),59,47,0,235,6,101
arg,169,207,veg_c (below ground biomass),30,24,0,119,3,51
arg,169,701,soil_c (0-30 cms),179,160,90,280,140,190
arg,169,701,veg_c (above ground biomass),71,70,0,185,14,111
arg,169,701,veg_c (below ground biomass),33,32,0,85,7,51
arg,169,702,soil_c (0-30 cms),163,160,90,280,140,190
arg,169,702,veg_c (above ground biomass),60,67,0,178,14,107
arg,169,702,veg_c (below ground biomass),31,35,0,92,7,55
arg,169,703,soil_c (0-30 cms),174,160,90,280,140,190
arg,169,703,veg_c (above ground biomass),84,69,0,185,14,111
arg,169,703,veg_c (below ground biomass),39,32,0,86,7,51
arg,169,704,soil_c (0-30 cms),158,160,90,280,140,190
arg,169,704,veg_c (above ground biomass),52,69,0,184,14,111
arg,169,704,veg_c (below ground biomass),25,32,0,86,7,52
arg,169,705,soil_c (0-30 cms),162,160,90,280,140,190
arg,169,705,veg_c (above ground biomass),64,67,0,177,14,106
arg,169,705,veg_c (below ground biomass),33,35,0,93,7,56
arg,169,706,soil_c (0-30 cms),175,160,90,280,140,190
arg,169,706,veg_c (above ground biomass),81,70,0,187,15,112
arg,169,706,veg_c (below ground biomass),36,31,0,84,6,50
arg,169,707,soil_c (0-30 cms),165,160,90,280,140,190
arg,169,707,veg_c (above ground biomass),68,67,0,178,14,107
arg,169,707,veg_c (below ground biomass),35,35,0,93,7,56
arg,169,901,soil_c (0-30 cms),152,160,70,210,140,190
arg,169,901,veg_c (above ground biomass),50,21,1,145,4,107
arg,169,901,veg_c (below ground biomass),15,6,0,44,1,32
arg,169,902,soil_c (0-30 cms),157,160,70,210,140,190
arg,169,902,veg_c (above ground biomass),41,20,1,140,4,104
arg,169,902,veg_c (below ground biomass),14,7,0,48,1,36
arg,169,903,soil_c (0-30 cms),163,160,70,210,140,190
arg,169,903,veg_c (above ground biomass),33,20,1,135,3,100
arg,169,903,veg_c (below ground biomass),13,8,0,53,1,39
arg,169,904,soil_c (0-30 cms),138,160,70,210,140,190
arg,169,904,veg_c (above ground biomass),46,20,1,138,4,102
arg,169,904,veg_c (below ground biomass),17,7,0,50,1,37
arg,169,905,soil_c (0-30 cms),161,160,70,210,140,190
arg,169,905,veg_c (above ground biomass),66,21,1,148,4,109
arg,169,905,veg_c (below ground biomass),18,6,0,41,1,30
arg,169,906,soil_c (0-30 cms),160,160,70,210,140,190
arg,169,906,veg_c (above ground biomass),32,20,1,136,3,101
arg,169,906,veg_c (below ground biomass),12,8,0,52,1,39
arg,169,907,soil_c (0-30 cms),161,160,70,210,140,190
arg,169,907,veg_c (above ground biomass),65,21,1,147,4,109
arg,169,907,veg_c (below ground biomass),18,6,0,41,1,30
arg,169,1001,soil_c (0-30 cms),130,150,40,450,110,200
arg,169,1001,veg_c (above ground biomass),8,3,0,157,1,11
arg,169,1001,veg_c (below ground biomass),5,2,0,108,1,8
arg,169,1002,soil_c (0-30 cms),173,150,40,450,110,200
arg,169,1002,veg_c (above ground biomass),16,4,0,174,1,12
arg,169,1002,veg_c (below ground biomass),8,2,0,91,0,6
arg,169,1003,soil_c (0-30 cms),181,150,40,450,110,200
arg,169,1003,veg_c (above ground biomass),31,4,0,202,1,14
arg,169,1003,veg_c (below ground biomass),10,1,0,63,0,4
arg,169,1004,soil_c (0-30 cms),158,150,40,450,110,200
arg,169,1004,veg_c (above ground biomass),27,4,0,196,1,14
arg,169,1004,veg_c (below ground biomass),9,1,0,69,0,5
arg,169,1005,soil_c (0-30 cms),163,150,40,450,110,200
arg,169,1005,veg_c (above ground biomass),18,4,0,185,1,13
arg,169,1005,veg_c (below ground biomass),8,2,0,80,0,6
arg,169,1006,soil_c (0-30 cms),167,150,40,450,110,200
arg,169,1006,veg_c (above ground biomass),21,4,0,200,1,14
arg,169,1006,veg_c (below ground biomass),7,1,0,65,0,5
arg,169,1007,soil_c (0-30 cms),162,150,40,450,110,200
arg,169,1007,veg_c (above ground biomass),16,4,0,191,1,14
arg,169,1007,veg_c (below ground biomass),6,2,0,74,0,5
arg,169,1201,soil_c (0-30 cms),136,130,90,170,110,150
arg,169,1201,veg_c (above ground biomass),16,5,3,58,3,39
arg,169,1201,veg_c (below ground biomass),9,2,2,31,2,21
arg,169,1202,soil_c (0-30 cms),127,130,90,170,110,150
arg,169,1202,veg_c (above ground biomass),15,5,3,59,3,39
arg,169,1202,veg_c (below ground biomass),8,2,2,31,2,21
arg,169,1205,soil_c (0-30 cms),144,130,90,170,110,150
arg,169,1205,veg_c (above ground biomass),25,5,3,59,3,39
arg,169,1205,veg_c (below ground biomass),13,2,2,30,2,20
arg,169,1207,soil_c (0-30 cms),144,130,90,170,110,150
arg,169,1207,veg_c (above ground biomass),25,5,3,59,3,39
arg,169,1207,veg_c (below ground biomass),13,2,2,30,2,20
arg,169,1301,soil_c (0-30 cms),219,260,80,380,220,310
arg,169,1301,veg_c (above ground biomass),34,31,0,143,6,84
arg,169,1301,veg_c (below ground biomass),11,10,0,46,2,27
arg,169,1302,soil_c (0-30 cms),264,260,80,380,220,310
arg,169,1302,veg_c (above ground biomass),34,28,0,129,5,76
arg,169,1302,veg_c (below ground biomass),16,13,0,60,2,35
arg,169,1303,soil_c (0-30 cms),216,260,80,380,220,310
arg,169,1303,veg_c (above ground biomass),21,32,0,145,6,85
arg,169,1303,veg_c (below ground biomass),6,10,0,44,2,26
arg,169,1305,soil_c (0-30 cms),287,260,80,380,220,310
arg,169,1305,veg_c (above ground biomass),62,29,0,132,6,77
arg,169,1305,veg_c (below ground biomass),27,12,0,57,2,33
arg,169,1306,soil_c (0-30 cms),206,260,80,380,220,310
arg,169,1306,veg_c (above ground biomass),25,33,0,152,6,89
arg,169,1306,veg_c (below ground biomass),6,8,0,37,2,22
arg,169,1307,soil_c (0-30 cms),241,260,80,380,220,310
arg,169,1307,veg_c (above ground biomass),45,31,0,142,6,83
arg,169,1307,veg_c (below ground biomass),15,10,0,47,2,28
arg,169,1401,soil_c (0-30 cms),113,160,30,290,100,190
arg,169,1401,veg_c (above ground biomass),4,1,0,120,0,2
arg,169,1401,veg_c (below ground biomass),1,0,0,41,0,1
arg,169,1402,soil_c (0-30 cms),158,160,30,290,100,190
arg,169,1402,veg_c (above ground biomass),12,1,0,135,0,2
arg,169,1402,veg_c (below ground biomass),2,0,0,26,0,0
arg,169,1403,soil_c (0-30 cms),189,160,30,290,100,190
arg,169,1403,veg_c (above ground biomass),45,1,0,140,0,2
arg,169,1403,veg_c (below ground biomass),7,0,0,21,0,0
arg,169,1404,soil_c (0-30 cms),181,160,30,290,100,190
arg,169,1404,veg_c (above ground biomass),30,1,0,140,0,2
arg,169,1404,veg_c (below ground biomass),4,0,0,21,0,0
arg,169,1405,soil_c (0-30 cms),179,160,30,290,100,190
arg,169,1405,veg_c (above ground biomass),12,1,0,129,0,2
arg,169,1405,veg_c (below ground biomass),3,0,0,32,0,1
arg,169,1406,soil_c (0-30 cms),166,160,30,290,100,190
arg,169,1406,veg_c (above ground biomass),25,1,0,141,0,2
arg,169,1406,veg_c (below ground biomass),4,0,0,20,0,0
arg,169,1407,soil_c (0-30 cms),174,160,30,290,100,190
arg,169,1407,veg_c (above ground biomass),12,1,0,132,0,2
arg,169,1407,veg_c (below ground biomass),3,0,0,29,0,0
arg,200,1001,soil_c (0-30 cms),30,30,10,110,20,40
arg,200,1001,veg_c (below ground biomass),2,1,1,15,1,3
arg,200,1002,soil_c (0-30 cms),39,30,10,110,20,40
arg,200,1002,veg_c (above ground biomass),1,0,0,4,0,1
arg,200,1002,veg_c (below ground biomass),3,1,1,15,1,3
arg,200,1005,soil_c (0-30 cms),39,30,10,110,20,40
arg,200,1005,veg_c (below ground biomass),2,1,1,15,1,3
arg,200,1007,soil_c (0-30 cms),20,30,10,110,20,40
arg,200,1007,veg_c (below ground biomass),1,1,1,15,1,3
arg,200,1301,soil_c (0-30 cms),16,30,20,80,30,40
arg,200,1301,veg_c (below ground biomass),1,2,0,7,2,2
arg,200,1302,soil_c (0-30 cms),35,30,20,80,30,40
arg,200,1302,veg_c (above ground biomass),1,0,0,2,0,0
arg,200,1302,veg_c (below ground biomass),2,2,0,7,2,2
arg,200,1305,soil_c (0-30 cms),36,30,20,80,30,40
arg,200,1305,veg_c (above ground biomass),1,0,0,2,0,0
arg,200,1305,veg_c (below ground biomass),2,2,0,7,2,2
arg,200,1307,soil_c (0-30 cms),26,30,20,80,30,40
arg,200,1307,veg_c (below ground biomass),1,2,0,7,2,2
arg,200,1401,soil_c (0-30 cms),22,20,10,230,20,20
arg,200,1401,veg_c (below ground biomass),1,1,0,6,0,1
arg,200,1402,soil_c (0-30 cms),44,20,10,230,20,20
arg,200,1402,veg_c (below ground biomass),1,1,0,6,0,1
arg,200,1405,soil_c (0-30 cms),58,20,10,230,20,20
arg,200,1405,veg_c (below ground biomass),1,1,0,6,0,1
arg,200,1406,soil_c (0-30 cms),20,20,10,230,20,20
arg,200,1406,veg_c (below ground biomass),1,1,0,6,0,1
arg,200,1407,soil_c (0-30 cms),20,20,10,230,20,20
