# File: EIA_860_generators_retired_2018.csv
# Title: EIA 2018 Form EIA-860 Data - Schedule 3; 'Generator Data' (Retired & Canceled Units Only)
# Unit: MW
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia860/
# Column types: cicccccinni
# ----------
State,Plant.Code,Generator.ID,Status,Technology,Prime.Mover,Energy.Source.1,Operating.Year,Nameplate.Capacity..MW.,Summer.Capacity..MW.,Retirement.Year
FL,643,1,RE,Conventional Steam Coal,ST,BIT,1965,149.6,162,2016
FL,643,2,RE,Conventional Steam Coal,ST,BIT,1967,190.4,195,2016
FL,645,GT1,RE,Petroleum Liquids,GT,DFO,1969,18,10,2008
FL,645,GT2,RE,Petroleum Liquids,GT,DFO,1974,78.7,49,2008
FL,645,GT3,RE,Petroleum Liquids,GT,DFO,1974,78.7,39,2008
FL,646,1,RE,Conventional Steam Coal,ST,BIT,1957,125,94,2004
FL,646,2,RE,Conventional Steam Coal,ST,BIT,1958,125,100,2004
FL,646,3,RE,Conventional Steam Coal,ST,BIT,1960,179.5,150,2003
FL,646,4,RE,Conventional Steam Coal,ST,BIT,1963,187.5,164,2003
FL,646,GT1,RE,Petroleum Liquids,GT,DFO,1969,18,12,2001
FL,647,1,RE,Petroleum Liquids,ST,RFO,1948,33,20,2003
FL,647,2,RE,Petroleum Liquids,ST,RFO,1950,34.5,20,2003
FL,647,3,RE,Petroleum Liquids,ST,RFO,1950,34.5,20,2003
FL,647,4,RE,Petroleum Liquids,ST,RFO,1953,49,30,2003
FL,647,5,RE,Petroleum Liquids,ST,RFO,1955,81.6,67,2003
NY,650,1,RE,Conventional Hydroelectric,HY,WAT,1983,1,1,2012
NY,650,2,RE,Conventional Hydroelectric,HY,WAT,1983,1,1,2012
NY,650,3,RE,Conventional Hydroelectric,HY,WAT,1983,1,1,2012
FL,658,5,RE,Natural Gas Fired Combined Cycle,CA,NG,1953,8.3,8,2008
FL,658,6,RE,Natural Gas Steam Turbine,ST,NG,1958,16.5,17,2008
FL,658,7,RE,Natural Gas Steam Turbine,ST,NG,1964,33,32,2008
FL,658,8,RE,Natural Gas Steam Turbine,ST,NG,1976,56.1,50,2008
FL,658,9,RE,Natural Gas Fired Combined Cycle,CT,NG,1990,22.5,22.4,2008
FL,658,D1,RE,Petroleum Liquids,IC,DFO,1970,2.7,3,2008
FL,658,D2,RE,Petroleum Liquids,IC,DFO,1970,2.7,3,2008
FL,664,6,RE,Natural Gas Steam Turbine,ST,NG,1958,18.7,14,2001
FL,664,7,RE,Natural Gas Steam Turbine,ST,NG,1961,25,23.2,2013
FL,664,GT1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,16.3,14,2013
FL,664,GT2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,16.3,14,2013
FL,664,GT3,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,16.3,14,2013
FL,665,10,RE,Natural Gas Internal Combustion Engine,IC,NG,1958,2.5,2,2013
FL,665,11,RE,Natural Gas Internal Combustion Engine,IC,NG,1965,3.2,3,2013
FL,665,12,RE,Natural Gas Internal Combustion Engine,IC,NG,1965,3.2,3,2013
FL,665,18,RE,Natural Gas Internal Combustion Engine,IC,NG,1975,8.8,8,2013
FL,665,8,RE,Natural Gas Internal Combustion Engine,IC,NG,1954,2.5,2,2013
FL,665,9,RE,Natural Gas Internal Combustion Engine,IC,NG,1958,2.5,2,2013
FL,666,GT3,RE,Petroleum Liquids,GT,DFO,1973,56.2,54,2009
FL,666,GT4,RE,Petroleum Liquids,GT,DFO,1973,56.2,54,2008
FL,666,GT5,RE,Petroleum Liquids,GT,DFO,1973,56.2,54,2008
FL,668,4,RE,Petroleum Liquids,ST,RFO,1958,75,67,2001
FL,668,5,RE,Petroleum Liquids,ST,RFO,1964,156.6,142,2001
FL,672,14,RE,Natural Gas Internal Combustion Engine,IC,NG,1972,2,2,2005
FL,672,15,RE,Natural Gas Internal Combustion Engine,IC,NG,1972,2,2,2005
FL,672,16,RE,Natural Gas Internal Combustion Engine,IC,NG,1972,2,2,2005
FL,672,17,RE,Natural Gas Internal Combustion Engine,IC,NG,1972,2,2,2005
FL,672,18,RE,Natural Gas Internal Combustion Engine,IC,NG,1972,2,2,2005
FL,672,19,RE,Petroleum Liquids,IC,DFO,1983,2.5,2,2005
FL,672,20,RE,Petroleum Liquids,IC,DFO,1983,2.5,2,2005
FL,672,21,RE,Natural Gas Fired Combined Cycle,CT,NG,1983,35,30,2012
FL,672,22,RE,Natural Gas Fired Combined Cycle,CA,NG,1983,10,8,2012
FL,672,23,RE,Natural Gas Fired Combined Cycle,CA,NG,1983,10,8,2012
FL,672,8,RE,Natural Gas Internal Combustion Engine,IC,NG,1959,3,2,2005
FL,673,S1,RE,Natural Gas Steam Turbine,ST,NG,1961,7.5,7,2000
FL,673,S2,RE,Natural Gas Steam Turbine,ST,NG,1967,7.5,7,1986
FL,673,S4,RE,Natural Gas Steam Turbine,ST,NG,1971,32.5,32,1990
FL,675,6,RE,Natural Gas Steam Turbine,ST,NG,1959,25,24,2003
FL,676,4,IP,Petroleum Coke,ST,PC, ,288,288, 
FL,676,ST1,RE,Natural Gas Steam Turbine,ST,NG,1971,103.5,85,2015
FL,679,10,RE,Petroleum Liquids,IC,DFO,1967,2,2,2013
FL,679,11,RE,Petroleum Liquids,IC,DFO,1967,2,2,2013
FL,679,3,RE,Petroleum Liquids,IC,DFO,1946,0.8,0.8,2013
FL,679,4,RE,Petroleum Liquids,IC,DFO,1950,1,1,2013
FL,679,6,RE,Petroleum Liquids,IC,DFO,1955,1.8,1.8,2013
FL,679,7,RE,Petroleum Liquids,IC,DFO,1956,1.8,1.8,2013
FL,679,8,RE,Petroleum Liquids,IC,DFO,1960,1.1,1.1,2013
FL,679,9,RE,Petroleum Liquids,IC,DFO,1967,2,2,2013
FL,681,2,RE,Petroleum Liquids,IC,DFO,1981,0.9,0.9,2013
FL,681,3,RE,Petroleum Liquids,IC,DFO,1982,2,2,2013
FL,681,4,RE,Petroleum Liquids,IC,DFO,1982,2.2,2.2,2013
FL,685,1,RE,Natural Gas Internal Combustion Engine,IC,NG,1982,2,2,2008
FL,685,2,RE,Natural Gas Internal Combustion Engine,IC,NG,1974,5.8,5,2008
FL,685,3,RE,Natural Gas Internal Combustion Engine,IC,NG,1982,2,2,2008
FL,685,4,RE,Natural Gas Internal Combustion Engine,IC,NG,1961,3.7,3,2008
FL,685,6,RE,Natural Gas Internal Combustion Engine,IC,NG,1967,3.7,3,2008
FL,685,7,RE,Natural Gas Internal Combustion Engine,IC,NG,1982,6.3,6,2008
FL,685,8,RE,Natural Gas Internal Combustion Engine,IC,NG,1977,6.4,6,2008
FL,688,1,RE,Natural Gas Steam Turbine,ST,NG,1971,75,76,2018
FL,688,5,IP,Natural Gas Fired Combined Cycle,CT,NG, ,212.5,156, 
FL,688,CT A,IP,Natural Gas Fired Combined Cycle,CT,NG, ,50,36, 
FL,688,GT1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,16.3,12,2017
FL,688,GT2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1972,27,24,2017
FL,688,GT5,IP,Natural Gas Fired Combustion Turbine,GT,NG, ,60,42, 
FL,689,7,RE,Natural Gas Steam Turbine,ST,NG,1966,50,48,2013
FL,689,GT1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1963,15,10,2017
FL,689,GT2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1964,15,10,2018
FL,690,1,RE,Conventional Hydroelectric,HY,WAT,1957,10,10,2003
FL,690,2,RE,Conventional Hydroelectric,HY,WAT,1957,10,10,2002
FL,690,3,RE,Conventional Hydroelectric,HY,WAT,1957,10,10,2001
WY,692,12,IP,Onshore Wind Turbine,WT,WND, ,0.7,0.7, 
WY,692,13,IP,Onshore Wind Turbine,WT,WND, ,0.7,0.7, 
WY,692,3,RE,Onshore Wind Turbine,WT,WND,1998,0.1,0.1,2005
WY,692,CLIP,RE,Onshore Wind Turbine,WT,WND,2005,2.5,2.5,2011
FL,696,3,RE,Petroleum Liquids,IC,DFO,1958,3,3,2018
FL,696,4,RE,Petroleum Liquids,IC,DFO,1959,3,3,2018
FL,696,5,RE,Petroleum Liquids,IC,DFO,1959,3,3,2007
FL,696,6,RE,Petroleum Liquids,IC,DFO,1973,2.5,2.5,2018
FL,696,7,RE,Petroleum Liquids,IC,DFO,1973,2.5,2.5,2018
GA,699,3,RE,Conventional Steam Coal,ST,BIT,1943,40.2,42,2002
GA,699,4,RE,Conventional Steam Coal,ST,BIT,1948,49,44,2002
GA,699,5A,RE,Petroleum Liquids,GT,DFO,1969,16.3,13,2002
GA,699,5B,RE,Petroleum Liquids,GT,DFO,1969,16.3,13,2002
GA,699,ST1,RE,Natural Gas Steam Turbine,ST,NG,1941,46,41,2002
GA,699,ST2,RE,Natural Gas Steam Turbine,ST,NG,1942,46,41,2002
GA,700,3,RE,Natural Gas Steam Turbine,ST,NG,1945,63,65,2002
GA,700,4,RE,Natural Gas Steam Turbine,ST,NG,1945,75,62,2002
GA,700,5A,RE,Petroleum Liquids,GT,DFO,1970,41.8,32,2003
GA,700,5B,RE,Petroleum Liquids,GT,DFO,1970,41.8,32,2003
GA,700,ST2,RE,Natural Gas Steam Turbine,ST,NG,1941,60,55,2002
GA,701,1,RE,Conventional Hydroelectric,HY,WAT,1910,0.7,0.2,2010
GA,701,2,RE,Conventional Hydroelectric,HY,WAT,1910,0.7,0.2,2010
GA,701,3,RE,Conventional Hydroelectric,HY,WAT,1910,0.7,0.2,2010
GA,701,4,RE,Conventional Hydroelectric,HY,WAT,1910,0.7,0.2,2010
GA,703,6,RE,Petroleum Liquids,GT,DFO,1971,41.8,32,2013
AL,707,1,RE,Conventional Hydroelectric,HY,WAT,1912,3,3.1,2001
AL,707,2,RE,Conventional Hydroelectric,HY,WAT,1912,3,3.1,2001
GA,709,1,RE,Conventional Steam Coal,ST,BIT,1965,299.2,266,2015
GA,709,2,RE,Conventional Steam Coal,ST,BIT,1967,359,325,2013
GA,709,3,RE,Conventional Steam Coal,ST,BIT,1968,544,488,2015
GA,709,4,RE,Conventional Steam Coal,ST,BIT,1969,544,507,2015
GA,710,1,RE,Conventional Steam Coal,ST,BIT,1963,299.2,251,2012
GA,710,2,RE,Conventional Steam Coal,ST,BIT,1964,299.2,251,2011
GA,715,1,RE,Petroleum Liquids,ST,RFO,1952,50,43,2015
GA,715,2,RE,Petroleum Liquids,ST,RFO,1959,93.7,79,2015
GA,727,1,RE,Conventional Steam Coal,ST,BIT,1948,27.5,20,2002
GA,727,2,RE,Conventional Steam Coal,ST,BIT,1948,27.5,20,2002
GA,727,3,RE,Conventional Steam Coal,ST,BIT,1964,163.2,155,2016
GA,727,4A,RE,Petroleum Liquids,GT,DFO,1971,41.8,31,2016
GA,727,4B,RE,Petroleum Liquids,GT,DFO,1971,41.8,31,2016
GA,727,4C,RE,Petroleum Liquids,GT,DFO,1971,41.8,31,2012
GA,728,1,RE,Conventional Steam Coal,ST,BIT,1950,122.5,97,2015
GA,728,2,RE,Conventional Steam Coal,ST,BIT,1950,122.5,103,2015
GA,728,3,RE,Conventional Steam Coal,ST,BIT,1952,122.5,111,2015
GA,728,4,RE,Conventional Steam Coal,ST,BIT,1957,156.2,133,2015
GA,728,5,RE,Conventional Steam Coal,ST,BIT,1958,156.2,135,2015
GA,732,2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,15.6,14,2013
GA,732,3,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,15.6,14,2013
GA,733,2,RE,Conventional Steam Coal,ST,BIT,1961,54.4,52,2015
GA,733,3,RE,Conventional Steam Coal,ST,BIT,1965,103.5,101,2015
GA,733,4,RE,Natural Gas Steam Turbine,ST,NG,1972,126,115,2015
GA,733,PWA,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.5,17,2016
GA,733,ST1,RE,Conventional Steam Coal,ST,BIT,1958,50,48,2015
GA,734,4,RE,Natural Gas Steam Turbine,ST,NG,1926,15,20,2004
GA,734,5,RE,Natural Gas Steam Turbine,ST,NG,1936,7.5,9,2004
GA,734,6,RE,Natural Gas Steam Turbine,ST,NG,1949,24.7,19,2005
GA,734,7,RE,Natural Gas Steam Turbine,ST,NG,1954,21.2,20,2005
GA,734,8,RE,Natural Gas Steam Turbine,ST,NG,1956,37.5,39,2005
FL,747,1,RE,Natural Gas Steam Turbine,ST,NG,1966,12.6,11,2003
FL,748,1,RE,Petroleum Liquids,IC,DFO,1983,19.2,18,2015
FL,748,2,RE,Petroleum Liquids,IC,DFO,1983,19.2,18,2015
FL,748,3,RE,Petroleum Liquids,CA,RFO,1983,3.6,3,2006
GA,759,1,RE,Conventional Hydroelectric,HY,WAT,1957,40,40,2003
GA,759,2,RE,Conventional Hydroelectric,HY,WAT,1957,40,40,2004
GA,759,3,RE,Conventional Hydroelectric,HY,WAT,1957,6,6,2005
HI,764,H8,RE,Petroleum Liquids,ST,RFO,1954,50,48.6,2014
HI,764,H9,RE,Petroleum Liquids,ST,RFO,1957,54.4,51.7,2014
HI,768,10,RE,Petroleum Liquids,IC,DFO,1954,1,1,2001
HI,768,8,RE,Petroleum Liquids,IC,DFO,1954,1,1,2001
HI,768,9,RE,Petroleum Liquids,IC,DFO,1954,1,1,2001
HI,771,2,RE,Conventional Hydroelectric,HY,WAT,1941,1.5,1.7,2002
WA,773,1,CN,Conventional Hydroelectric,HY,WAT, ,4.5,4.5, 
WA,773,2,CN,Conventional Hydroelectric,HY,WAT, ,4.5,4.5, 
ME,783,1,IP,Conventional Hydroelectric,HY,WAT, ,12,12, 
ME,783,2,IP,Conventional Hydroelectric,HY,WAT, ,12,12, 
ME,783,3,IP,Conventional Hydroelectric,HY,WAT, ,12,12, 
ME,784,1,IP,Conventional Hydroelectric,HY,WAT, ,8,8, 
AK,789,1,CN,Petroleum Liquids,IC,DFO, ,1.5,1.5, 
AK,789,2,IP,Petroleum Liquids,IC,DFO, ,1.5,1.5, 
ID,818,1,RE,Conventional Hydroelectric,HY,WAT,1909,0.6,0.7,2017
ID,818,2,RE,Conventional Hydroelectric,HY,WAT,1907,0.4,0.4,2017
ID,820,1,RE,Conventional Hydroelectric,HY,WAT,1912,1,0.8,2017
ID,820,2,RE,Conventional Hydroelectric,HY,WAT,1912,1,0.8,2017
ID,826,1,RE,Conventional Hydroelectric,HY,WAT,1917,7.5,7,2006
IL,856,1,RE,Conventional Steam Coal,ST,SUB,1960,136,95,2015
IL,860,1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1967,18,15,2009
IL,860,2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1967,18,15,2009
IL,865,331,RE,Petroleum Liquids,GT,DFO,1971,19,11.2,2003
IL,865,332,RE,Petroleum Liquids,GT,DFO,1971,19,13.5,2003
IL,865,333,RE,Petroleum Liquids,GT,DFO,1971,19,12.7,2003
IL,865,334,RE,Petroleum Liquids,GT,DFO,1971,19,11.4,2003
IL,865,341,RE,Petroleum Liquids,GT,DFO,1971,19,13.7,2003
IL,865,342,RE,Petroleum Liquids,GT,DFO,1971,19,13.7,2003
IL,865,343,RE,Petroleum Liquids,GT,DFO,1971,19,11.9,2003
IL,865,344,RE,Petroleum Liquids,GT,DFO,1971,19,12.3,2003
IL,866,311,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.7,2004
IL,866,312,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.1,2004
IL,866,313,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,12.3,2004
IL,866,314,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.8,2004
IL,866,321,RE,Natural Gas Fired Combustion Turbine,GT,NG,1996,18.4,14.1,2004
IL,866,322,RE,Natural Gas Fired Combustion Turbine,GT,NG,1996,18.4,14.2,2004
IL,866,323,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.2,2004
IL,866,324,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.2,2004
IL,866,331,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,15.1,2004
IL,866,332,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,13,2004
IL,866,333,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,13.6,2004
IL,866,341,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,13.7,2004
IL,866,342,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,14,2004
IL,866,343,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,13.6,2004
IL,866,344,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,8.3,2004
IL,867,311,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,17.3,2005
IL,867,312,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,13.7,2005
IL,867,313,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,14.4,2005
IL,867,314,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,13.9,2005
IL,867,321,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,14.7,2005
IL,867,322,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,14.7,2005
IL,867,323,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,13.9,2005
IL,867,324,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,14.2,2005
IL,867,331,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,14.2,2005
IL,867,332,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,13.8,2005
IL,867,333,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,14.3,2005
IL,867,334,RE,Natural Gas Fired Combustion Turbine,GT,NG,1968,17.3,13.7,2005
IL,867,7,RE,Conventional Steam Coal,ST,SUB,1958,239.3,213,2012
IL,867,8,RE,Conventional Steam Coal,ST,SUB,1961,358.1,319,2012
IL,870,311,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,14.6,2004
IL,870,312,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,15,2004
IL,870,313,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,15.1,2004
IL,870,314,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,14.7,2004
IL,870,321,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,14.9,2004
IL,870,322,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,14.6,2004
IL,870,323,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,14.4,2004
IL,870,324,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,15.3,2004
IL,870,331,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,14.7,2004
IL,870,332,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,15.1,2004
IL,870,333,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,19,14.7,2004
IL,870,334,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,19,14.7,2004
IL,870,341,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,19,9.5,2004
IL,870,342,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,19,9.8,2004
IL,870,343,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,19,10.4,2004
IL,870,344,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,19,9.9,2004
IL,874,311,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,15.8,2004
IL,874,312,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.5,2004
IL,874,313,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.6,2004
IL,874,314,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14,2004
IL,874,321,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.1,2004
IL,874,322,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.1,2004
IL,874,323,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,14.1,2004
IL,874,324,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,18.4,13.9,2004
IL,877,311,RE,Petroleum Liquids,GT,KER,1969,22.1,16.2,2004
IL,877,312,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,22.1,18.4,2004
IL,877,321,RE,Petroleum Liquids,GT,KER,1969,22.1,15.5,2004
IL,877,322,RE,Petroleum Liquids,GT,KER,1969,22.1,18.8,2004
IL,877,331,RE,Petroleum Liquids,GT,KER,1969,22.1,16.2,2004
IL,877,332,RE,Natural Gas Fired Combustion Turbine,GT,NG,1969,22.1,18.3,2004
IL,882,311,RE,Petroleum Liquids,GT,DFO,1969,18.4,12.8,2004
IL,882,312,RE,Petroleum Liquids,GT,DFO,1969,18.4,12.4,2004
IL,882,321,RE,Petroleum Liquids,GT,DFO,1969,18.4,11.4,2004
IL,882,322,RE,Petroleum Liquids,GT,DFO,1969,18.4,13.5,2004
IL,882,331,RE,Petroleum Liquids,GT,DFO,1970,19,11,2004
IL,882,332,RE,Petroleum Liquids,GT,DFO,1970,19,12.8,2004
IL,882,341,RE,Petroleum Liquids,GT,DFO,1970,19,12.5,2004
IL,882,342,RE,Petroleum Liquids,GT,DFO,1970,19,13.1,2004
IL,883,6,RE,Conventional Steam Coal,ST,SUB,1952,121,100,2007
IL,884,1,RE,Conventional Steam Coal,ST,SUB,1955,187.5,151,2010
IL,884,2,RE,Conventional Steam Coal,ST,SUB,1955,183.7,148,2010
IL,884,3,RE,Conventional Steam Coal,ST,SUB,1957,299.2,251,2015
IL,886,19,RE,Conventional Steam Coal,ST,SUB,1968,374,326,2012
IL,891,1,RE,Petroleum Liquids,ST,RFO,1947,46,45.6,2012
IL,891,2,RE,Petroleum Liquids,ST,RFO,1947,46,45.6,2012
IL,891,3,RE,Petroleum Liquids,ST,RFO,1948,46,45.6,2012
IL,891,4,RE,Petroleum Liquids,ST,RFO,1950,46,45.6,2012
IL,891,5,RE,Petroleum Liquids,ST,RFO,1950,46,45.6,2012
IL,894,1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,17.5,13.5,2013
IL,894,2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,17.5,13.5,2013
IL,894,3,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,17.5,13.5,2013
IL,894,4,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,17.5,13.5,2013
IL,895,1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,23.8,20.5,2013
IL,895,2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,23.8,20.5,2013
IL,895,3,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,23.8,20.5,2013
IL,895,4,RE,Natural Gas Fired Combustion Turbine,GT,NG,1970,23.8,20.5,2013
IL,897,2,RE,Conventional Steam Coal,ST,SUB,1956,108.8,99,2011
IL,897,3,RE,Petroleum Liquids,GT,DFO,1967,15,10,2011
IL,897,ST1,RE,Conventional Steam Coal,ST,SUB,1955,73.5,62,2011
IL,898,1,RE,Natural Gas Steam Turbine,ST,NG,1949,50,38.7,2011
IL,898,2,RE,Natural Gas Steam Turbine,ST,NG,1949,50,38.7,2011
IL,898,3,RE,Natural Gas Steam Turbine,ST,NG,1950,50,38.7,2011
IL,898,4,RE,Conventional Steam Coal,ST,RC,1954,112.5,89,2016
IL,898,5,RE,Conventional Steam Coal,ST,RC,1964,387.6,371,2016
IL,913,2,RE,Petroleum Liquids,ST,DFO,1942,40,38,2000
IL,913,3,RE,Petroleum Liquids,ST,DFO,1943,98,82,2002
IL,913,4,RE,Petroleum Liquids,ST,DFO,1948,98,82,2002
IL,913,5,RE,Petroleum Liquids,ST,DFO,1950,98,86,2002
IL,913,6,RE,Petroleum Liquids,ST,DFO,1950,100,86,2002
IL,913,GT1,RE,Petroleum Liquids,GT,DFO,1967,37.5,26,2011
IL,913,ST1,RE,Petroleum Liquids,ST,DFO,1942,40,38,2000
IL,934,ST2,RE,Petroleum Liquids,ST,DFO,1960,2,2,2003
IL,936,1,RE,Petroleum Liquids,IC,DFO,1971,3,3,2017
IL,937,5,RE,Natural Gas Internal Combustion Engine,IC,NG,1945,0.6,0.5,2013
IL,937,6,RE,Petroleum Liquids,IC,DFO,1939,0.7,0.5,2014
IL,949,1,RE,Petroleum Liquids,IC,DFO,1948,0.9,0.8,2006
IL,949,2,RE,Petroleum Liquids,IC,DFO,1948,0.9,0.8,2006
IL,949,3,RE,Petroleum Liquids,IC,DFO,1953,1.2,1.1,2006
IL,955,10,RE,Petroleum Liquids,IC,DFO,2003,2,2,2011
IL,955,3,RE,Petroleum Liquids,IC,DFO,2002,1.8,1.8,2010
IL,955,4,RE,Natural Gas Steam Turbine,ST,NG,1960,7.5,8.6,2002
IL,955,7,RE,Petroleum Liquids,IC,DFO,2002,1.8,1.8,2010
IL,955,8,RE,Petroleum Liquids,IC,DFO,2003,2,2,2010
IL,955,9,RE,Petroleum Liquids,IC,DFO,2003,2,2,2010
IL,955,IC1,RE,Petroleum Liquids,IC,DFO,1973,6.3,6,2011
IL,955,IC2,RE,Petroleum Liquids,IC,DFO,2000,1.8,1.8,2010
IL,955,IC3,RE,Petroleum Liquids,IC,DFO,2000,1.8,1.8,2011
IL,958,1,RE,Petroleum Liquids,IC,DFO,1951,1.2,0.7,2013
IL,958,2,RE,Petroleum Liquids,IC,DFO,1951,1.2,0.7,2014
IL,958,3,RE,Petroleum Liquids,IC,DFO,1953,1.2,0.7,2013
IL,958,4,RE,Petroleum Liquids,IC,DFO,1954,1.2,0.7,2014
IL,958,5,RE,Petroleum Liquids,IC,DFO,1964,1.5,0.7,2012
IL,958,7,RE,Petroleum Liquids,IC,DFO,1967,5.2,4.7,2017
IL,958,8,RE,Petroleum Liquids,IC,DFO,1964,4,3,2017
IL,959,5,RE,Petroleum Liquids,IC,DFO,1948,0.5,0.4,2001
IL,959,6,RE,Petroleum Liquids,IC,DFO,1953,1,0.9,2001
IL,960,5,RE,Natural Gas Internal Combustion Engine,IC,NG,1949,1,0.8,2002
IL,961,S1,RE,Natural Gas Steam Turbine,ST,NG,1962,11.5,11.5,2003
IL,964,6,RE,Conventional Steam Coal,ST,BIT,1961,37.5,38,2009
IL,964,7,RE,Conventional Steam Coal,ST,BIT,1965,37.5,38,2009
IN,988,1,RE,Conventional Steam Coal,ST,BIT,1951,152.5,145,2015
IN,988,2,RE,Conventional Steam Coal,ST,BIT,1952,152.5,145,2015
IN,988,3,RE,Conventional Steam Coal,ST,BIT,1954,215.4,200,2015
IN,988,4,RE,Conventional Steam Coal,ST,BIT,1964,579.7,500,2015
IN,990,3,RE,Petroleum Liquids,ST,DFO,1941,43.8,35,2013
IN,990,4,RE,Petroleum Liquids,ST,DFO,1947,43.8,35,2013
IN,990,GT3,RE,Petroleum Liquids,GT,DFO,1973,26,10,2013
IN,991,2,RE,Petroleum Liquids,ST,DFO,1950,46,39,2013
IN,991,3,RE,Conventional Steam Coal,ST,BIT,1951,50,40,2016
IN,991,4,RE,Conventional Steam Coal,ST,BIT,1953,69,56,2016
IN,991,5,RE,Conventional Steam Coal,ST,BIT,1953,69,62,2016
IN,991,6,RE,Conventional Steam Coal,ST,BIT,1956,113.6,99,2016
IN,991,IC1,RE,Petroleum Liquids,IC,DFO,1967,2.7,3,2016
IN,991,ST1,RE,Petroleum Liquids,ST,DFO,1949,46,39,2013
IN,995,7,RE,Conventional Steam Coal,ST,BIT,1962,190.4,160,2018
IN,995,8,RE,Conventional Steam Coal,ST,BIT,1968,413.1,320,2018
IN,996,11,RE,Conventional Steam Coal,ST,SUB,1970,127.5,110,2010
