# File: UCS_Database.csv
# Title: UCS EW3 Energy Water Database
# Units: Specified in column headers
# Source: http://www.ucsusa.org/clean-energy/energy-water-use/ucs-power-plant-database#.WdeR91tSyCg
# Comments: Includes general plant characteristics, locational information, electricity production, water use data.
Plant Code,Plant Name,State,Plant-Generator Code,Parent Company,Technology Code,Requires cooling?,Cooling Technology,Fuel,Latitude,Longitude,Water Basin (8-digit HUC),Water Resource Region,First Year of Operation,Nameplate Capacity (MW),Estimated Generation (MWh),Estimated Capacity Factor,Reported Water Source (Name),Reported Water Source (Type),Reported  Withdrawal (million gallons/yr),Reported  Consumption (million gallons/yr),Calculated Withdrawal (million gallons/yr),Calculated Withdrawal MIN (million gallons/yr),Calculated Withdrawal MAX (million gallons/yr),Calculated Consumption (million gallons/yr),Calculated Consumption MIN (million gallons/yr),Calculated Consumption MAX (million gallons/yr)
50,Widows Creek,AL,50-7,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.7547,6030001,Tennessee,1961,575,2712974,54%,Tennessee River,Surface Water,"163,971",7,"98,617","54,259","135,649",678,271,860
50,Widows Creek,AL,50-8,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.7547,6030001,Tennessee,1965,550,2819522,59%,Tennessee River,Surface Water,"170,410",7,"102,490","56,390","140,976",705,282,894
51,Dolet Hills,LA,51-1,not reported,CL-RC-ST,Yes,Recirculating,Coal,32.0308,-93.5644,11140206,Arkansas-White-Red,1986,720.7,4892316,77%,Toledo Bend Lake,Surface Water,"3,114","2,902","4,917","2,446","5,871","3,361","2,348","5,382"
53,Gantt,AL,53-3,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.4019,-86.4819,3140301,South Atlantic Gulf,1926,1.2,2700,26%,Conecuh River,Surface Water,0,0,0,0,0,0,0,0
53,Gantt,AL,53-4,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.4019,-86.4819,3140301,South Atlantic Gulf,1985,1.8,4049,26%,Conecuh River,Surface Water,0,0,0,0,0,0,0,0
54,J K Smith,KY,54-GT4,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.1025,5100205,Ohio,2001,108,18759,2%,Kentucky River,Surface Water,0,0,0,0,0,0,0,0
54,J K Smith,KY,54-GT5,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.1025,5100205,Ohio,2001,108,18759,2%,Kentucky River,Surface Water,0,0,0,0,0,0,0,0
54,J K Smith,KY,54-GT6,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.1025,5100205,Ohio,2005,98,17022,2%,Kentucky River,Surface Water,0,0,0,0,0,0,0,0
54,J K Smith,KY,54-GT1,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.1025,5100205,Ohio,1999,149,25881,2%,Kentucky River,Surface Water,0,0,0,0,0,0,0,0
54,J K Smith,KY,54-GT2,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.1025,5100205,Ohio,1999,149,25881,2%,Kentucky River,Surface Water,0,0,0,0,0,0,0,0
54,J K Smith,KY,54-GT3,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.1025,5100205,Ohio,1999,149,25881,2%,Kentucky River,Surface Water,0,0,0,0,0,0,0,0
54,J K Smith,KY,54-GT7,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.1025,5100205,Ohio,2005,98,17022,2%,Kentucky River,Surface Water,0,0,0,0,0,0,0,0
55,Point A,AL,55-1,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.3614,-86.5183,3140301,South Atlantic Gulf,1925,1.6,4901,35%,Conecuh River,Surface Water,0,0,0,0,0,0,0,0
55,Point A,AL,55-2,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.3614,-86.5183,3140301,South Atlantic Gulf,1925,1.6,4901,35%,Conecuh River,Surface Water,0,0,0,0,0,0,0,0
55,Point A,AL,55-3,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.3614,-86.5183,3140301,South Atlantic Gulf,1949,2,6127,35%,Conecuh River,Surface Water,0,0,0,0,0,0,0,0
56,Charles R Lowman,AL,56-1,PowerSouth Energy Cooperative,CL-OT-ST,Yes,Once-Through,Coal,31.4858,-87.9106,3160203,South Atlantic Gulf,1969,66,521342,90%,Tombigbee River,Surface Water,"23,048",448,"18,951","10,427","26,067",130,52,165
56,Charles R Lowman,AL,56-2,PowerSouth Energy Cooperative,CL-RC-ST,Yes,Recirculating,Coal,31.4858,-87.9106,3160203,South Atlantic Gulf,1978,236,1596396,77%,Tombigbee River,Surface Water,"4,667","4,667","1,604",798,"1,916","1,097",766,"1,756"
56,Charles R Lowman,AL,56-3,PowerSouth Energy Cooperative,CL-RC-ST,Yes,Recirculating,Coal,31.4858,-87.9106,3160203,South Atlantic Gulf,1980,236,1453516,70%,Tombigbee River,Surface Water,"4,250","4,250","1,461",727,"1,744",999,698,"1,599"
59,Platte,NE,59-1,Grand Island City of,CL-RC-ST,Yes,Recirculating,Coal,40.255,-98.3497,10250016,Missouri,1982,109.8,664130,69%,Wells,Groundwater,613,330,667,332,797,456,319,731
60,Whelan Energy Center,NE,60-1,not reported,CL-RC-ST,Yes,Recirculating,Coal,40.5931,-98.3125,10270203,Missouri,1981,76.3,524712,79%,Wells,Groundwater,0,0,527,262,630,360,252,577
62,Annex Creek,AK,62-5,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.3167,-134.0958,19010304,Alaska,1915,1.8,12814,81%,Annex Creek Lake,Surface Water,0,0,0,0,0,0,0,0
62,Annex Creek,AK,62-6,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.3167,-134.0958,19010304,Alaska,1915,2.2,15661,81%,Annex Creek Lake,Surface Water,0,0,0,0,0,0,0,0
63,Gold Creek,AK,63-1,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.3,-134.4061,19010301,Alaska,1951,0.8,2374,34%,Gold Creek,Surface Water,0,0,0,0,0,0,0,0
63,Gold Creek,AK,63-2,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.3,-134.4061,19010301,Alaska,1906,0.4,1187,34%,Gold Creek,Surface Water,0,0,0,0,0,0,0,0
63,Gold Creek,AK,63-3,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.3,-134.4061,19010301,Alaska,1906,0.4,1187,34%,Gold Creek,Surface Water,0,0,0,0,0,0,0,0
65,Salmon Creek 1,AK,65-HY7,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.3261,-134.4625,19010301,Alaska,1984,8.5,26042,35%,Salmon Creek Reservoir,Surface Water,0,0,0,0,0,0,0,0
66,Skagway,AK,66-1,Alaska Power & Telephone Co.,HY-NA-HY,No,None,Hydropower,59.4583,-135.3139,19010303,Alaska,1957,0.4,705,20%,Dewey Lake,Surface Water,0,0,0,0,0,0,0,0
66,Skagway,AK,66-2,Alaska Power & Telephone Co.,HY-NA-HY,No,None,Hydropower,59.4583,-135.3139,19010303,Alaska,1909,0.1,176,20%,Dewey Lake,Surface Water,0,0,0,0,0,0,0,0
66,Skagway,AK,66-3,Alaska Power & Telephone Co.,HY-NA-HY,No,None,Hydropower,59.4583,-135.3139,19010303,Alaska,1981,0.3,529,20%,Dewey Lake,Surface Water,0,0,0,0,0,0,0,0
66,Skagway,AK,66-4,Alaska Power & Telephone Co.,HY-NA-HY,No,None,Hydropower,59.4583,-135.3139,19010303,Alaska,1987,0.2,353,20%,Dewey Lake,Surface Water,0,0,0,0,0,0,0,0
66,Skagway,AK,66-6A,Alaska Power & Telephone Co.,OL-NA-CT,No,None,Oil,59.4583,-135.3139,19010303,Alaska,1986,0.8,1411,20%,Dewey Lake,Surface Water,0,0,0,0,0,0,0,0
66,Skagway,AK,66-7A,Alaska Power & Telephone Co.,OL-NA-CT,No,None,Oil,59.4583,-135.3139,19010303,Alaska,1996,1.1,1940,20%,Dewey Lake,Surface Water,0,0,0,0,0,0,0,0
66,Skagway,AK,66-8A,Alaska Power & Telephone Co.,OL-NA-CT,No,None,Oil,59.4583,-135.3139,19010303,Alaska,1991,0.5,882,20%,Dewey Lake,Surface Water,0,0,0,0,0,0,0,0
70,Swan Lake,AK,70-1,Southeast Alaska Power Agency,HY-NA-HY,No,None,Hydropower,55.3633,-131.6778,19010102,Alaska,1984,11.2,33623,34%,Swan Lake,Surface Water,0,0,0,0,0,0,0,0
70,Swan Lake,AK,70-2,Southeast Alaska Power Agency,HY-NA-HY,No,None,Hydropower,55.3633,-131.6778,19010102,Alaska,1984,11.2,33623,34%,Swan Lake,Surface Water,0,0,0,0,0,0,0,0
71,Terror Lake,AK,71-2,Kodiak Electric Assn Inc,HY-NA-HY,No,None,Hydropower,57.7911,-152.4058,19020701,Alaska,1984,11.2,60440,62%,Terror Lake,Surface Water,0,0,0,0,0,0,0,0
71,Terror Lake,AK,71-1,Kodiak Electric Assn Inc,HY-NA-HY,No,None,Hydropower,57.7911,-152.4058,19020701,Alaska,1984,11.2,60440,62%,Terror Lake,Surface Water,0,0,0,0,0,0,0,0
75,Anchorage 1,AK,75-1,Anchorage City of,NG-NA-CT,No,None,Natural Gas,61.2142,-149.8747,19020401,Alaska,1962,12.5,8918,8%,,Unknown Freshwater,0,0,0,0,0,0,0,0
75,Anchorage 1,AK,75-2,Anchorage City of,NG-NA-CT,No,None,Natural Gas,61.2142,-149.8747,19020401,Alaska,1962,12.5,8918,8%,,Unknown Freshwater,0,0,0,0,0,0,0,0
75,Anchorage 1,AK,75-3R,Anchorage City of,NG-NA-CT,No,None,Natural Gas,61.2142,-149.8747,19020401,Alaska,2007,48.9,34886,8%,,Unknown Freshwater,0,0,0,0,0,0,0,0
75,Anchorage 1,AK,75-4,Anchorage City of,NG-NA-CT,No,None,Natural Gas,61.2142,-149.8747,19020401,Alaska,1972,27,19262,8%,,Unknown Freshwater,0,0,0,0,0,0,0,0
75,Anchorage 1,AK,75-D1,Anchorage City of,OL-NA-CT,No,None,Oil,61.2142,-149.8747,19020401,Alaska,1956,1.1,785,8%,,Unknown Freshwater,0,0,0,0,0,0,0,0
75,Anchorage 1,AK,75-D2,Anchorage City of,OL-NA-CT,No,None,Oil,61.2142,-149.8747,19020401,Alaska,1947,1.1,785,8%,,Unknown Freshwater,0,0,0,0,0,0,0,0
77,Eklutna Hydro Project,AK,77-1,not reported,HY-NA-HY,No,None,Hydropower,61.605,-149.1192,19020402,Alaska,1955,22.2,28912,15%,Eklutna Lake,Surface Water,0,0,0,0,0,0,0,0
77,Eklutna Hydro Project,AK,77-2,not reported,HY-NA-HY,No,None,Hydropower,61.605,-149.1192,19020402,Alaska,1955,22.2,28912,15%,Eklutna Lake,Surface Water,0,0,0,0,0,0,0,0
78,Snettisham,AK,78-1,Alaska Industrial Development and Export Authority,HY-NA-HY,No,None,Hydropower,58.1389,-133.7264,19010206,Alaska,1973,23.6,66587,32%,Long Lake And Crater Lake,Surface Water,0,0,0,0,0,0,0,0
78,Snettisham,AK,78-2,Alaska Industrial Development and Export Authority,HY-NA-HY,No,None,Hydropower,58.1389,-133.7264,19010206,Alaska,1973,23.6,66587,32%,Long Lake And Crater Lake,Surface Water,0,0,0,0,0,0,0,0
78,Snettisham,AK,78-3,Alaska Industrial Development and Export Authority,HY-NA-HY,No,None,Hydropower,58.1389,-133.7264,19010206,Alaska,1990,31,87466,32%,Long Lake And Crater Lake,Surface Water,0,0,0,0,0,0,0,0
79,Aurora Energy LLC Chena,AK,79-1,"Aurora Energy, LLC",CL-OT-ST,Yes,Once-Through,Coal,64.8461,-147.7286,19040506,Alaska,1952,5,57618,132%,Chena River,Surface Water,0,0,"2,094","1,152","2,881",14,6,18
79,Aurora Energy LLC Chena,AK,79-2,"Aurora Energy, LLC",CL-OT-ST,Yes,Once-Through,Coal,64.8461,-147.7286,19040506,Alaska,1952,2.5,61870,283%,Chena River,Surface Water,0,0,"2,249","1,237","3,094",15,6,20
79,Aurora Energy LLC Chena,AK,79-5,"Aurora Energy, LLC",CL-OT-ST,Yes,Once-Through,Coal,64.8461,-147.7286,19040506,Alaska,1975,20,57618,33%,Chena River,Surface Water,0,0,"2,094","1,152","2,881",14,6,18
84,Ketchikan,AK,84-3,Ketchikan Public Utilities,HY-NA-HY,No,None,Hydropower,55.3633,-131.6778,19010102,Alaska,1952,1.4,7957,65%,Ketchikan Lakes,Surface Water,0,0,0,0,0,0,0,0
84,Ketchikan,AK,84-4,Ketchikan Public Utilities,HY-NA-HY,No,None,Hydropower,55.3633,-131.6778,19010102,Alaska,1938,1.4,7957,65%,Ketchikan Lakes,Surface Water,0,0,0,0,0,0,0,0
84,Ketchikan,AK,84-5,Ketchikan Public Utilities,HY-NA-HY,No,None,Hydropower,55.3633,-131.6778,19010102,Alaska,1954,1.4,7957,65%,Ketchikan Lakes,Surface Water,0,0,0,0,0,0,0,0
85,S W Bailey,AK,85-1,Ketchikan Public Utilities,OL-NA-CT,No,None,Oil,55.3633,-131.6778,19010102,Alaska,1969,4.5,2812,7%,Municipality,Municipal,0,0,0,0,0,0,0,0
85,S W Bailey,AK,85-2,Ketchikan Public Utilities,OL-NA-CT,No,None,Oil,55.3633,-131.6778,19010102,Alaska,1970,4.5,2812,7%,Municipality,Municipal,0,0,0,0,0,0,0,0
85,S W Bailey,AK,85-3,Ketchikan Public Utilities,OL-NA-CT,No,None,Oil,55.3633,-131.6778,19010102,Alaska,1976,6.4,3999,7%,Municipality,Municipal,0,0,0,0,0,0,0,0
85,S W Bailey,AK,85-4,Ketchikan Public Utilities,OL-NA-CT,No,None,Oil,55.3633,-131.6778,19010102,Alaska,1998,10.5,6561,7%,Municipality,Municipal,0,0,0,0,0,0,0,0
87,Escalante,NM,87-1,"Tri-State Generation & Transmission Association, Inc.",CL-RC-ST,Yes,Recirculating,Coal,35.4211,-108.0781,13020207,Rio Grande,1984,257,1742860,77%,Wells,Groundwater,0,0,"1,752",871,"2,091","1,197",837,"1,917"
88,Ashokan,NY,88-1,New York Power Authority,HY-NA-HY,No,None,Hydropower,41.9522,-74.2053,2020006,Mid Atlantic,1982,2.3,8202,41%,Ashokan Reservoir,Surface Water,0,0,0,0,0,0,0,0
88,Ashokan,NY,88-2,New York Power Authority,HY-NA-HY,No,None,Hydropower,41.9522,-74.2053,2020006,Mid Atlantic,1982,2.3,8202,41%,Ashokan Reservoir,Surface Water,0,0,0,0,0,0,0,0
90,Snake River,AK,90-11,Nome Joint Utility Systems,OL-NA-CT,No,None,Oil,64.5069,-165.4256,19050104,Alaska,1988,1.5,2930,22%,Municipal,Municipal,0,0,0,0,0,0,0,0
90,Snake River,AK,90-12,Nome Joint Utility Systems,OL-NA-CT,No,None,Oil,64.5069,-165.4256,19050104,Alaska,1991,3.8,7424,22%,Municipal,Municipal,0,0,0,0,0,0,0,0
90,Snake River,AK,90-14,Nome Joint Utility Systems,OL-NA-CT,No,None,Oil,64.5069,-165.4256,19050104,Alaska,1999,2,3907,22%,Municipal,Municipal,0,0,0,0,0,0,0,0
90,Snake River,AK,90-15,Nome Joint Utility Systems,OL-NA-CT,No,None,Oil,64.5069,-165.4256,19050104,Alaska,2007,5.2,10159,22%,Municipal,Municipal,0,0,0,0,0,0,0,0
90,Snake River,AK,90-16,Nome Joint Utility Systems,OL-NA-CT,No,None,Oil,64.5069,-165.4256,19050104,Alaska,2007,5.2,10159,22%,Municipal,Municipal,0,0,0,0,0,0,0,0
90,Snake River,AK,90-9,Nome Joint Utility Systems,OL-NA-CT,No,None,Oil,64.5069,-165.4256,19050104,Alaska,1985,2.8,5470,22%,Municipal,Municipal,0,0,0,0,0,0,0,0
91,Petersburg,AK,91-IC1,Petersburg City of,OL-NA-CT,No,None,Oil,56.5583,-133.2544,19010210,Alaska,1972,2.6,2985,13%,Crystal Lake,Surface Water,0,0,0,0,0,0,0,0
91,Petersburg,AK,91-IC2,Petersburg City of,OL-NA-CT,No,None,Oil,56.5583,-133.2544,19010210,Alaska,1972,0.3,344,13%,Crystal Lake,Surface Water,0,0,0,0,0,0,0,0
91,Petersburg,AK,91-IC3,Petersburg City of,OL-NA-CT,No,None,Oil,56.5583,-133.2544,19010210,Alaska,1965,1.2,1378,13%,Crystal Lake,Surface Water,0,0,0,0,0,0,0,0
91,Petersburg,AK,91-IC4,Petersburg City of,OL-NA-CT,No,None,Oil,56.5583,-133.2544,19010210,Alaska,1979,0.6,689,13%,Crystal Lake,Surface Water,0,0,0,0,0,0,0,0
91,Petersburg,AK,91-IC5,Petersburg City of,OL-NA-CT,No,None,Oil,56.5583,-133.2544,19010210,Alaska,1979,0.8,919,13%,Crystal Lake,Surface Water,0,0,0,0,0,0,0,0
91,Petersburg,AK,91-IC6,Petersburg City of,OL-NA-CT,No,None,Oil,56.5583,-133.2544,19010210,Alaska,1993,2.6,2985,13%,Crystal Lake,Surface Water,0,0,0,0,0,0,0,0
91,Petersburg,AK,91-IC7,Petersburg City of,OL-NA-CT,No,None,Oil,56.5583,-133.2544,19010210,Alaska,2001,2.6,2985,13%,Crystal Lake,Surface Water,0,0,0,0,0,0,0,0
91,Petersburg,AK,91-3,Petersburg City of,HY-NA-HY,No,None,Hydropower,56.5583,-133.2544,19010210,Alaska,1954,1.6,1837,13%,Crystal Lake,Surface Water,0,0,0,0,0,0,0,0
93,Blue Lake,AK,93-1,Sitka City of & Borough of,HY-NA-HY,No,None,Hydropower,57.0494,-135.2267,19010212,Alaska,1961,3,27880,106%,Blue Lake,Surface Water,0,0,0,0,0,0,0,0
93,Blue Lake,AK,93-2,Sitka City of & Borough of,HY-NA-HY,No,None,Hydropower,57.0494,-135.2267,19010212,Alaska,1961,3,27880,106%,Blue Lake,Surface Water,0,0,0,0,0,0,0,0
95,Wrangell,AK,95-11,Wrangell City of,OL-NA-CT,No,None,Oil,56.4522,-132.3683,19010209,Alaska,2000,2,146,1%,,Ocean,0,0,0,0,0,0,0,0
95,Wrangell,AK,95-12,Wrangell City of,OL-NA-CT,No,None,Oil,56.4522,-132.3683,19010209,Alaska,2000,2,146,1%,,Ocean,0,0,0,0,0,0,0,0
95,Wrangell,AK,95-13,Wrangell City of,OL-NA-CT,No,None,Oil,56.4522,-132.3683,19010209,Alaska,2002,2,146,1%,,Ocean,0,0,0,0,0,0,0,0
95,Wrangell,AK,95-9,Wrangell City of,OL-NA-CT,No,None,Oil,56.4522,-132.3683,19010209,Alaska,1987,2.5,183,1%,,Ocean,0,0,0,0,0,0,0,0
96,Beluga,AK,96-2,"Chugach Electric Association, Inc.",NG-NA-CT,No,None,Natural Gas,61.1319,-151.3442,19020601,Alaska,1968,16,96519,69%,Wells,Groundwater,0,0,0,0,0,0,0,0
96,Beluga,AK,96-3,"Chugach Electric Association, Inc.",NG-NA-CT,No,None,Natural Gas,61.1319,-151.3442,19020601,Alaska,1972,59.1,356517,69%,Wells,Groundwater,0,0,0,0,0,0,0,0
96,Beluga,AK,96-5,"Chugach Electric Association, Inc.",NG-NA-CT,No,None,Natural Gas,61.1319,-151.3442,19020601,Alaska,1975,68.3,412016,69%,Wells,Groundwater,0,0,0,0,0,0,0,0
96,Beluga,AK,96-6,"Chugach Electric Association, Inc.",NG-DR-CC,No,Dry Cooled,Natural Gas,61.1319,-151.3442,19020601,Alaska,1976,76.5,461482,69%,Wells,Groundwater,0,0,1,0,2,1,0,2
96,Beluga,AK,96-7,"Chugach Electric Association, Inc.",NG-DR-CC,No,Dry Cooled,Natural Gas,61.1319,-151.3442,19020601,Alaska,1978,76.5,461482,69%,Wells,Groundwater,0,0,1,0,2,1,0,2
96,Beluga,AK,96-8,"Chugach Electric Association, Inc.",NG-DR-CC,No,Dry Cooled,Natural Gas,61.1319,-151.3442,19020601,Alaska,1982,62,374012,69%,Wells,Groundwater,0,0,1,0,1,1,0,1
96,Beluga,AK,96-1,"Chugach Electric Association, Inc.",NG-NA-CT,No,None,Natural Gas,61.1319,-151.3442,19020601,Alaska,1968,16,96519,69%,Wells,Groundwater,0,0,0,0,0,0,0,0
100,South Consolidated,AZ,100-SC1,Salt River Project,HY-NA-HY,No,None,Hydropower,33.4672,-111.7789,15060106,Lower Colorado,1981,1.4,2423,20%,South Consolidated Canal,Surface Water,0,0,0,0,0,0,0,0
104,J S Eastwood,CA,104-1,Edison International,HY-NA-OT,No,None,Hydropower,37.1478,-119.2561,18040006,California,1987,199.8,13450,1%,San Joaquin River,Surface Water,0,0,0,0,0,0,0,0
108,Holcomb,KS,108-1,Sunflower Electric Power Corp,CL-RC-ST,Yes,Recirculating,Coal,37.9308,-100.9725,11030001,Arkansas-White-Red,1983,348.7,2782707,91%,Wells,Groundwater,"1,321","1,321","2,797","1,391","3,339","1,912","1,336","3,061"
109,Dillingham,AK,109-15,Nushagak Electric Cooperative Inc.,OL-NA-CT,No,None,Oil,59.6708,-157.89,19030303,Alaska,2008,1,3037,35%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
109,Dillingham,AK,109-12,Nushagak Electric Cooperative Inc.,OL-NA-CT,No,None,Oil,59.6708,-157.89,19030303,Alaska,2006,1,3037,35%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
109,Dillingham,AK,109-13,Nushagak Electric Cooperative Inc.,OL-NA-CT,No,None,Oil,59.6708,-157.89,19030303,Alaska,2006,1,3037,35%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
109,Dillingham,AK,109-14,Nushagak Electric Cooperative Inc.,OL-NA-CT,No,None,Oil,59.6708,-157.89,19030303,Alaska,2008,1,3037,35%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
109,Dillingham,AK,109-10,Nushagak Electric Cooperative Inc.,OL-NA-CT,No,None,Oil,59.6708,-157.89,19030303,Alaska,1988,1.1,3341,35%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
109,Dillingham,AK,109-11,Nushagak Electric Cooperative Inc.,OL-NA-CT,No,None,Oil,59.6708,-157.89,19030303,Alaska,2001,1,3037,35%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
113,Cholla,AZ,113-3,not reported,CL-RC-ST,Yes,Recirculating,Coal,34.9394,-110.3033,15020008,Lower Colorado,1980,312.3,2179484,80%,Lake Wells,Surface Water,0,0,"2,190","1,090","2,615","1,497","1,046","2,397"
113,Cholla,AZ,113-1,not reported,CL-PD-ST,Yes,Cooling Pond,Coal,34.9394,-110.3033,15020008,Lower Colorado,1962,113.6,870234,87%,Lake Wells,Surface Water,76,76,"10,639",261,"20,886",474,261,609
113,Cholla,AZ,113-2,not reported,CL-PD-ST,Yes,Cooling Pond,Coal,34.9394,-110.3033,15020008,Lower Colorado,1978,288.9,1843276,73%,Lake Wells,Surface Water,160,160,"22,534",553,"44,239","1,005",553,"1,290"
113,Cholla,AZ,113-4,not reported,CL-RC-ST,Yes,Recirculating,Coal,34.9394,-110.3033,15020008,Lower Colorado,1981,414,2510590,69%,Lake Wells,Surface Water,0,0,"2,523","1,255","3,013","1,725","1,205","2,762"
114,Douglas,AZ,114-1,Pinnacle West Capital Corporation,OL-NA-CT,No,None,Oil,31.3467,-109.5556,15080301,Lower Colorado,1972,21.4,618,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
116,Ocotillo,AZ,116-GT1,Pinnacle West Capital Corporation,NG-NA-CT,No,None,Natural Gas,33.4272,-111.9117,15060106,Lower Colorado,1972,53.1,1328,0%,Wells,Groundwater,0,0,0,0,0,0,0,0
116,Ocotillo,AZ,116-GT2,Pinnacle West Capital Corporation,NG-NA-CT,No,None,Natural Gas,33.4272,-111.9117,15060106,Lower Colorado,1973,53.1,1328,0%,Wells,Groundwater,0,0,0,0,0,0,0,0
116,Ocotillo,AZ,116-PV1,Pinnacle West Capital Corporation,PV-NA-PV,No,None,Solar,33.4272,-111.9117,15060106,Lower Colorado,1998,0.1,3,0%,Wells,Groundwater,0,0,0,0,0,0,0,0
116,Ocotillo,AZ,116-PV2,Pinnacle West Capital Corporation,PV-NA-PV,No,None,Solar,33.4272,-111.9117,15060106,Lower Colorado,1999,0.1,3,0%,Wells,Groundwater,0,0,0,0,0,0,0,0
116,Ocotillo,AZ,116-PVM,Pinnacle West Capital Corporation,PV-NA-PV,No,None,Solar,33.4272,-111.9117,15060106,Lower Colorado,1988,0.4,10,0%,Wells,Groundwater,0,0,0,0,0,0,0,0
116,Ocotillo,AZ,116-1,Pinnacle West Capital Corporation,NG-RC-ST,Yes,Recirculating,Natural Gas,33.4272,-111.9117,15060106,Lower Colorado,1960,113.6,31101,3%,Wells,Groundwater,94,71,37,30,45,26,21,36
116,Ocotillo,AZ,116-2,Pinnacle West Capital Corporation,NG-RC-ST,Yes,Recirculating,Natural Gas,33.4272,-111.9117,15060106,Lower Colorado,1960,113.6,35486,4%,Wells,Groundwater,0,0,43,34,52,29,23,42
117,West Phoenix,AZ,117-3B,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.4414,-112.1611,15060106,Lower Colorado,1976,132,182575,16%,Wells,Groundwater,0,0,46,27,52,36,24,55
117,West Phoenix,AZ,117-C4-1,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.4414,-112.1611,15060106,Lower Colorado,2001,91,125866,16%,Wells,Groundwater,0,0,32,19,36,25,16,38
117,West Phoenix,AZ,117-C5-1,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.4414,-112.1611,15060106,Lower Colorado,2003,184,254499,16%,Wells,Groundwater,0,0,64,38,72,50,33,76
117,West Phoenix,AZ,117-C5-2,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.4414,-112.1611,15060106,Lower Colorado,2003,184,254499,16%,Wells,Groundwater,0,0,64,38,72,50,33,76
117,West Phoenix,AZ,117-C5-3,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.4414,-112.1611,15060106,Lower Colorado,2003,201,484773,28%,Wells,Groundwater,0,0,123,73,137,96,63,145
117,West Phoenix,AZ,117-GT1,Pinnacle West Capital Corporation,NG-NA-CT,No,None,Natural Gas,33.4414,-112.1611,15060106,Lower Colorado,1972,53.1,73445,16%,Wells,Groundwater,0,0,0,0,0,0,0,0
117,West Phoenix,AZ,117-GT2,Pinnacle West Capital Corporation,NG-NA-CT,No,None,Natural Gas,33.4414,-112.1611,15060106,Lower Colorado,1973,53.1,73445,16%,Wells,Groundwater,0,0,0,0,0,0,0,0
117,West Phoenix,AZ,117-2B,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.4414,-112.1611,15060106,Lower Colorado,1976,132,182575,16%,Wells,Groundwater,0,0,46,27,52,36,24,55
117,West Phoenix,AZ,117-1B,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.4414,-112.1611,15060106,Lower Colorado,1976,132,182575,16%,Wells,Groundwater,"4,010","4,010",46,27,52,36,24,55
118,Saguaro,AZ,118-PV1,Pinnacle West Capital Corporation,CSP-RC-SU,Yes,Recirculating,Solar,32.55,-111.2978,15050303,Lower Colorado,2005,1,202,2%,Wells,Groundwater,0,0,0,0,0,0,0,0
118,Saguaro,AZ,118-GT2,Pinnacle West Capital Corporation,NG-NA-CT,No,None,Natural Gas,32.55,-111.2978,15050303,Lower Colorado,1973,53.1,10730,2%,Wells,Groundwater,0,0,0,0,0,0,0,0
